[2024-07-14T03:15:28.891+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-14T03:15:28.918+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_atms.insert_table manual__2024-07-13T21:41:21.360779+00:00 [queued]>
[2024-07-14T03:15:28.929+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_atms.insert_table manual__2024-07-13T21:41:21.360779+00:00 [queued]>
[2024-07-14T03:15:28.930+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-14T03:15:28.947+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 21:41:21.360779+00:00
[2024-07-14T03:15:28.954+0530] {standard_task_runner.py:63} INFO - Started process 34967 to run task
[2024-07-14T03:15:28.957+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_atms', 'insert_table', 'manual__2024-07-13T21:41:21.360779+00:00', '--job-id', '1375', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_atms.py', '--cfg-path', '/tmp/tmph0b30k_k']
[2024-07-14T03:15:28.960+0530] {standard_task_runner.py:91} INFO - Job 1375: Subtask insert_table
[2024-07-14T03:15:29.004+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_atms.insert_table manual__2024-07-13T21:41:21.360779+00:00 [running]> on host kali
[2024-07-14T03:15:29.100+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_atms' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T21:41:21.360779+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T21:41:21.360779+00:00'
[2024-07-14T03:15:29.101+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-14T03:15:29.126+0530] {logging_mixin.py:188} INFO - atm_id`,`branch_id`,`location`,`status`,`installation_date`,`ingetion_timestamp
[2024-07-14T03:15:29.156+0530] {logging_mixin.py:188} INFO - ('b42f9ce1-55ef-45c7-9e19-272f596eba1a', 'faaec5ce-a74c-4307-8ad2-cbaf57cd97ef', '160 Mccall Terrace Suite 642\nEast Davidfort, CO 55795', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.156+0530] {logging_mixin.py:188} INFO - ('c301a7a6-d2d4-45fa-8166-b47abcf9dfde', 'cb8ff262-f0f9-4814-b911-abc6152dc0f9', '3535 Brett Drive\nNorth Kelseyport, LA 56957', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.157+0530] {logging_mixin.py:188} INFO - ('38f5058a-f54d-4968-9124-0bb44fe92dda', '5f4a38c6-5b09-421a-bccb-d9722679b599', '37297 Courtney Villages Suite 213\nPort Jessica, CA 93589', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.158+0530] {logging_mixin.py:188} INFO - ('a7d6297d-2678-4eb3-b768-848e7464e679', '4f91d2d4-e1c2-4b4f-b00e-215aa1b08b73', '998 Susan Loop\nLake Angelaport, PA 36138', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.158+0530] {logging_mixin.py:188} INFO - ('a3214a5b-b0dd-4e91-bdb4-2eb368ad1291', 'bfd02120-2d77-4c55-b19a-74c13788dd39', '67417 Rangel Glens\nLisafurt, IA 43981', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.159+0530] {logging_mixin.py:188} INFO - ('c0c8507f-62c0-4cef-b02b-1ce9197e73a0', '58091d16-fc32-4d93-901f-8b7a97c46db7', '22918 Proctor Glens Apt. 363\nTiffanybury, WY 22329', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.159+0530] {logging_mixin.py:188} INFO - ('e0a8efe2-4b4d-4749-a12b-c5f4218c32c4', '8a10f395-5098-49da-b1b1-c6728e07e2f3', '764 Molina Brook Apt. 632\nMartinport, MH 02684', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.160+0530] {logging_mixin.py:188} INFO - ('a7121c2b-e520-4eff-852e-60a1fd7149a2', 'f27f4d66-7e7e-4fde-86df-317e36bb2605', '05383 Salinas Greens Suite 999\nSouth Miguel, MI 30432', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.160+0530] {logging_mixin.py:188} INFO - ('061ef348-9d69-4c99-9627-b0ad6fc13ca6', 'd314c658-0b9a-484b-82bb-c7eacff98a28', '5236 Jacqueline Turnpike Apt. 153\nNorth Brandonview, MN 93441', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.161+0530] {logging_mixin.py:188} INFO - ('2afd063a-293e-44a8-a72f-cfa452b05a07', 'ef8ad8e5-dcc7-4001-b9db-0122f3e48e62', '5228 Martin Port Apt. 735\nEast Laurie, VT 25792', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.162+0530] {logging_mixin.py:188} INFO - ('d8442ccb-8650-44a2-b081-a1629589e2a2', 'cc18006a-544f-4b93-ad0a-c2cd15860982', '580 Scott Underpass Apt. 096\nLake Sarah, PA 08666', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.164+0530] {logging_mixin.py:188} INFO - ('c121c907-a56d-40f0-adf1-c0ab50ff73e2', 'ec066809-ab21-4dcb-88fe-d1593c821a64', '5639 Corey Drive\nPort Maryfurt, HI 17718', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.165+0530] {logging_mixin.py:188} INFO - ('81261f56-ab4c-4e60-9184-588f6b584994', 'a2d46bdc-a8ef-459f-a1e8-13447a34787d', '4685 Obrien Crossroad\nReneeland, KY 70339', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.166+0530] {logging_mixin.py:188} INFO - ('cc8c61d1-6096-4a86-a99e-4a0bcac36c40', '351fcd2a-15b3-4afc-bf10-64260690b625', '75064 Vaughan Parkways Apt. 487\nWest Elizabeth, ID 48547', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.166+0530] {logging_mixin.py:188} INFO - ('545cf26e-8fe2-4023-9ca5-a773de4a6cc8', '351fcd2a-15b3-4afc-bf10-64260690b625', '57441 Miller Branch\nNew Jason, NV 46926', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.167+0530] {logging_mixin.py:188} INFO - ('d4d78015-9b13-4ef1-bf59-94a388460a0f', '02c3b6d7-07d5-4719-b21f-03a8d385d033', '428 Ryan Drive Apt. 810\nHarttown, DC 41252', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.168+0530] {logging_mixin.py:188} INFO - ('d27fcdc2-4b4c-464c-b00b-98fa2e5b2747', 'd314c658-0b9a-484b-82bb-c7eacff98a28', '8309 Silva Route Suite 133\nRodriguezmouth, VA 19697', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.168+0530] {logging_mixin.py:188} INFO - ('40dfb025-134c-4ab8-a2c5-fb9199468267', '79e8a1db-83c1-4314-9d16-e36821a345a8', '1140 Jo Brooks Suite 175\nZavalabury, GA 98983', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.169+0530] {logging_mixin.py:188} INFO - ('609e2218-b527-46e1-a28c-ca208af80626', 'ffda8b37-5bd5-4858-929e-598d97ec68ef', '9491 Hodges Rest\nEast Hannahchester, PR 84275', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.170+0530] {logging_mixin.py:188} INFO - ('1655dc83-f845-4db3-ac79-8e4f818a91cb', '8a9334a1-b139-474a-b2a9-a46b8f8d387c', '761 Adam Forges\nLake Lindamouth, WA 52469', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.170+0530] {logging_mixin.py:188} INFO - ('5d4d07e2-4f40-44dc-a1d4-43dd126260c9', 'bb5c1809-9a7c-4a94-b2a9-e4c8487b96b2', '98402 Johnson Branch Suite 323\nEast Melissa, AR 88387', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.171+0530] {logging_mixin.py:188} INFO - ('2ee8f215-addc-4271-9dc8-08acee2e1bd5', 'c292094b-7259-40a6-bbda-895d246b5090', '5342 Cole Throughway\nWest Jeffreyborough, GA 56701', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.171+0530] {logging_mixin.py:188} INFO - ('58211e71-eec8-4475-b8f5-330f90d2d318', 'fbbd8056-95d0-4dfa-b5ea-bbf0f6810e5f', '113 Crystal Highway Suite 776\nNew Anthonyberg, GU 51294', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.172+0530] {logging_mixin.py:188} INFO - ('f975f7c9-e717-44d4-9ab7-a5fd34b58b32', 'd38b92ef-6b9d-4f02-97a9-0e122245c64b', '263 Kaitlyn Stravenue\nNorth Susan, MI 35792', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.172+0530] {logging_mixin.py:188} INFO - ('0689b8f7-f6a6-4aac-b53f-9a29d6b7fb30', '6aca17d8-d3e1-437e-888a-12aa7bf373a0', '22385 Adam Extensions\nFrenchmouth, DC 86651', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.172+0530] {logging_mixin.py:188} INFO - ('e9154089-9ccd-4930-93f8-43d616495bba', 'f659cdf9-f85c-4d5e-bfdd-f167647565e0', '61615 Bradley Keys Suite 488\nEast Laurashire, KS 82674', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.173+0530] {logging_mixin.py:188} INFO - ('a5153765-1033-40f6-86fd-9d5323d2435f', '02c3b6d7-07d5-4719-b21f-03a8d385d033', '60611 Jon Mountains\nNorth Juanmouth, MP 15995', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.173+0530] {logging_mixin.py:188} INFO - ('e34185b2-b4e9-411e-9fa4-3088eff947be', 'ec94ad9e-e6a9-4882-be85-9f64f3292d84', '639 Morales Lock\nSouth Charlesfort, NV 38189', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.174+0530] {logging_mixin.py:188} INFO - ('2db7d04d-bd08-4e06-8bdb-221b614e824a', '128775b7-1506-45f2-9f5f-d7e65228efe9', '1801 Avery Spurs Apt. 714\nNew Brett, DC 91390', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.174+0530] {logging_mixin.py:188} INFO - ('039c6441-5439-4695-8f22-52b403053222', '4e2effcb-b94c-4630-8ac7-7d6515f53838', 'PSC 6068, Box 2878\nAPO AA 22667', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.175+0530] {logging_mixin.py:188} INFO - ('f3985109-225b-4416-a89d-93145e0bb011', '85bf394a-20c7-4052-b7cf-9adca637f46f', 'PSC 4448, Box 5468\nAPO AA 23501', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.175+0530] {logging_mixin.py:188} INFO - ('c61edfdb-7eb6-4fc4-9041-09f3310caced', 'beef985e-cdac-4e52-9a24-0ba9696fb98d', '277 Wallace Estates Suite 261\nWest Haleyburgh, CT 50029', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.176+0530] {logging_mixin.py:188} INFO - ('cdf597a6-a538-44f6-82f7-665072888b88', '6aca17d8-d3e1-437e-888a-12aa7bf373a0', '692 Smith Stream Apt. 469\nLake Jacobfurt, MN 90243', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.176+0530] {logging_mixin.py:188} INFO - ('a001a226-841a-4264-9bc7-e519c9967510', 'cc18006a-544f-4b93-ad0a-c2cd15860982', '46508 Scott Creek Apt. 101\nBentonstad, ME 89724', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.177+0530] {logging_mixin.py:188} INFO - ('9b1149bd-28f7-4553-abd6-6560719ed43e', 'e805510c-8119-4732-9254-657440c08ea3', '5246 Lee Rapid Suite 433\nNorth Nancy, PA 28388', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.177+0530] {logging_mixin.py:188} INFO - ('7e9e4e96-db6b-495e-94d2-4bc0a75f1909', '0c8f17f6-0780-40e3-92de-0c557737037a', 'Unit 2948 Box 4542\nDPO AA 10352', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.178+0530] {logging_mixin.py:188} INFO - ('cea7d984-44e4-4e78-9b76-c6073736f2a6', '99175c3c-ba12-412a-8bef-6d6ccc372ec2', '344 Butler Well\nMcgeeville, WI 64266', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.180+0530] {logging_mixin.py:188} INFO - ('bb3f7bd9-edf0-49c0-8aca-b0c4f5ec98e3', 'bb5c1809-9a7c-4a94-b2a9-e4c8487b96b2', '0226 Christine Plaza Apt. 042\nVeronicamouth, UT 49228', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.181+0530] {logging_mixin.py:188} INFO - ('567ba941-b27f-49de-944c-485ff8090b7b', 'ffda8b37-5bd5-4858-929e-598d97ec68ef', '626 Long Crossing Apt. 854\nMaureenhaven, IA 65820', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.182+0530] {logging_mixin.py:188} INFO - ('849210ac-f9ca-4953-8c1f-75a13637b575', 'c7b18b2e-e2f1-4f6f-8bfc-16867e8db3cc', '28265 Martin Field\nHannahland, TN 15228', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.183+0530] {logging_mixin.py:188} INFO - ('01bca5a5-fcc2-4f8a-ab9d-ba61d3f85f6e', '418589f1-4d7b-43ab-9a7e-3e328ec56a6c', '8529 Marsh Mews Suite 146\nMargarethaven, HI 42214', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.183+0530] {logging_mixin.py:188} INFO - ('a0bf860c-9774-4ba1-8ec0-17e6c5f6ba7f', '02b5ad56-a6e9-41f4-a01e-3e6ff6cd955a', '24552 Ray Port Suite 127\nEast Jonathan, WV 37169', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.184+0530] {logging_mixin.py:188} INFO - ('a7b9256b-9775-4180-90d2-233f2a642dc8', 'ec94ad9e-e6a9-4882-be85-9f64f3292d84', '8014 Thomas Springs\nWest Alexandra, GA 42871', 'active', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.185+0530] {logging_mixin.py:188} INFO - ('a074032f-1a0a-494c-b3ec-44dd886f1e5d', 'f9afa6fa-c8e8-4532-a8b4-cf4124c50cf3', '3025 Kevin Ford\nMaldonadofurt, OK 66950', 'maintenance', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
[2024-07-14T03:15:29.185+0530] {logging_mixin.py:188} INFO - ('dc111394-6788-4bcc-99fb-074004f78895', 'e805510c-8119-4732-9254-657440c08ea3', '404 Kristopher Circles\nWest Cynthiahaven, GU 29928', 'out of service', '2024-07-14', Timestamp('2024-07-14 03:15:29.124922'))
