[2024-07-14T02:55:47.473+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-14T02:55:47.502+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:24:34.358036+00:00 [queued]>
[2024-07-14T02:55:47.515+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:24:34.358036+00:00 [queued]>
[2024-07-14T02:55:47.516+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-14T02:55:47.534+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 21:24:34.358036+00:00
[2024-07-14T02:55:47.540+0530] {standard_task_runner.py:63} INFO - Started process 12631 to run task
[2024-07-14T02:55:47.546+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_customers', 'insert_table', 'manual__2024-07-13T21:24:34.358036+00:00', '--job-id', '1366', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_customers.py', '--cfg-path', '/tmp/tmpcixh0rdb']
[2024-07-14T02:55:47.549+0530] {standard_task_runner.py:91} INFO - Job 1366: Subtask insert_table
[2024-07-14T02:55:47.592+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:24:34.358036+00:00 [running]> on host kali
[2024-07-14T02:55:47.690+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_customers' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T21:24:34.358036+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T21:24:34.358036+00:00'
[2024-07-14T02:55:47.691+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-14T02:55:47.722+0530] {logging_mixin.py:188} INFO - customer_id`,`name`,`address`,`phone`,`email`,`dob`,`ingetion_timestamp
[2024-07-14T02:55:47.735+0530] {logging_mixin.py:188} INFO - ('df6cf01d-9bea-4389-aac9-6a5556f7768e', 'Alvin Miller', 'Unit 3261 Box 9898\nDPO AA 96787', '(666)534-3111', 'fjoseph@example.com', '1950-08-08', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.735+0530] {logging_mixin.py:188} INFO - ('2a7f5b0b-44bc-4115-be09-cd9cde2adeb7', 'Sharon Richardson', '4414 Miller Pine Apt. 800\nPowellside, WI 90448', '001-843-560-7865x782', 'velazqueztony@example.org', '1993-07-29', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.736+0530] {logging_mixin.py:188} INFO - ('f2556526-341f-490c-8051-42898331fde8', 'Julia Robinson', '6054 Hubbard Burg\nAmandaland, MT 97511', '801-625-3447x3091', 'oneillmichael@example.com', '1965-07-17', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.736+0530] {logging_mixin.py:188} INFO - ('a1fe0121-9569-44a5-bbfe-23e96961a769', 'Jonathan Graham', '380 Duffy Dam\nNew Wanda, IL 65838', '545.552.8693x70906', 'simmonsstephanie@example.net', '1951-07-07', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.737+0530] {logging_mixin.py:188} INFO - ('866238ca-8ea6-4b21-86a7-872bcc3e8f96', 'Katherine Melton', '1278 Adrian Trail Apt. 092\nLarryshire, MO 13222', '+1-729-352-3499x0456', 'parkerjared@example.net', '1955-12-10', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.737+0530] {logging_mixin.py:188} INFO - ('e09f16f5-036a-4932-b62d-f325b07b67ad', 'Paul Silva', 'Unit 6572 Box 8509\nDPO AA 01504', '001-504-400-0017x48566', 'iward@example.com', '1971-04-06', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.738+0530] {logging_mixin.py:188} INFO - ('44897b83-cda3-4c0d-8b6e-e33905d1902c', 'Alex Thompson', '039 Mary Landing\nWest Jason, SC 90606', '872-645-1175', 'klewis@example.net', '1934-02-06', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.738+0530] {logging_mixin.py:188} INFO - ('e730dc88-3e9a-48e2-a051-5b13d3363478', 'Veronica Ewing', '9550 Monica Parkways\nPort Samanthaborough, KS 40828', '(295)934-1779', 'thompsonholly@example.net', '1955-12-24', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.739+0530] {logging_mixin.py:188} INFO - ('d8d36b8a-4aac-4eb2-a028-37e293a8e21e', 'James Aguirre', '9129 Matthews Passage\nWest Ryanmouth, MI 69745', '(805)396-6553', 'elizabethcraig@example.com', '1941-10-22', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.739+0530] {logging_mixin.py:188} INFO - ('9deb9e3f-dc8b-4683-8f1a-7b5585b0467b', 'Anna White', '0160 Owens Point\nPort Oscarburgh, GA 89154', '001-938-459-2571x77597', 'fowlerlorraine@example.com', '1973-09-24', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.740+0530] {logging_mixin.py:188} INFO - ('54641054-4d15-4447-be25-dfa2a2979afe', 'Maria Flores', '6133 Shaw Crossroad Suite 190\nNew Nathanberg, UT 65818', '220.726.6615', 'gibsonthomas@example.org', '2001-10-08', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.740+0530] {logging_mixin.py:188} INFO - ('c833c8ab-8c72-4ebd-abbb-bf1bfd83f117', 'Gene Stewart', '934 Kelly Squares Apt. 753\nSouth Tarahaven, PW 75761', '6295362511', 'blarson@example.net', '1956-12-04', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.741+0530] {logging_mixin.py:188} INFO - ('0fc64403-54e3-4e3f-a8bd-319f27d77c38', 'Isaac Smith', '6297 Rodriguez Vista Suite 359\nNew Jennifer, DC 66747', '359-352-5223x4911', 'erin43@example.net', '1946-01-27', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.741+0530] {logging_mixin.py:188} INFO - ('1f2e9ede-ec04-4a7b-87fb-dc9fcd1a842b', 'Thomas Dyer', '916 Jeremy Courts Suite 311\nSusanton, PR 63447', '001-480-422-7811x858', 'avilajames@example.com', '1949-07-14', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.742+0530] {logging_mixin.py:188} INFO - ('56d85a3e-0fc7-4e9f-8e6b-85642c3ee5bf', 'Michael White', 'PSC 2844, Box 2440\nAPO AE 71411', '001-878-704-6046', 'jennifertaylor@example.net', '1945-12-27', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.744+0530] {logging_mixin.py:188} INFO - ('328e2fc9-a621-4308-ba10-07990a09e63d', 'Jeffrey Ramsey', '0881 Robbins Meadows Suite 826\nEast Nancy, VA 57021', '452.967.3438x32576', 'morgan18@example.net', '1973-09-20', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.745+0530] {logging_mixin.py:188} INFO - ('d620ad5c-cc29-4d12-b49e-a8a290dff721', 'Michele Franco', '7878 Bailey Inlet\nMarytown, DC 69923', '720-315-8101', 'cynthia40@example.org', '1987-10-07', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.746+0530] {logging_mixin.py:188} INFO - ('94ab592b-cada-450b-b970-97ef5b31011d', 'Dr. Tonya Foster DDS', '1537 Mitchell Meadows\nNorth Grace, PA 92757', '7727593586', 'lopezkeith@example.com', '1979-01-05', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.747+0530] {logging_mixin.py:188} INFO - ('e1721745-528d-4a72-83cb-f6e090b92d67', 'Sarah Parker', '8778 Terry Villages Suite 275\nLake Michaelstad, LA 82749', '001-856-461-5019x96204', 'vholden@example.com', '2004-08-25', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.748+0530] {logging_mixin.py:188} INFO - ('bdad9d32-fe62-4073-832b-a8cb0c2a1a7a', 'Gabrielle Avila', '8633 Katherine Mountain\nNew Andrew, MS 46921', '001-793-530-8089', 'alexandra30@example.net', '1945-08-21', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.748+0530] {logging_mixin.py:188} INFO - ('d5853e65-fc5a-40b0-a3c2-9012311c01ac', 'Elizabeth Welch', '0084 Conner Expressway Suite 859\nAlexanderfurt, NV 81031', '001-605-889-1087x802', 'dawnwang@example.com', '1982-10-15', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.749+0530] {logging_mixin.py:188} INFO - ('8f64b197-ec20-4b9f-8e8d-4ffaef453239', 'Jonathan Stafford', 'Unit 9650 Box 0224\nDPO AP 37054', '770.723.2110x51658', 'derrick17@example.org', '1947-12-10', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.750+0530] {logging_mixin.py:188} INFO - ('74a3342c-32a8-45c6-a152-2eac2ecbd30e', 'Jacqueline Gonzales', '41953 Michael Extension\nNorth Sarahport, NV 51690', '(582)768-7929x8915', 'justinramirez@example.net', '1974-12-10', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.750+0530] {logging_mixin.py:188} INFO - ('82910f49-7474-484a-8555-35432976aeac', 'Jason Perez', '606 Anthony Overpass Apt. 743\nHarrisonchester, PR 55835', '8804348729', 'debralopez@example.net', '1947-11-22', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.751+0530] {logging_mixin.py:188} INFO - ('83219e65-8de7-46ba-84a8-aa7b75380876', 'Chad Jacobs', '05948 Spencer Bypass Suite 421\nBrooksburgh, VI 28911', '001-325-829-3415', 'robertsmith@example.net', '2004-01-24', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.751+0530] {logging_mixin.py:188} INFO - ('7d9bb6fb-ce01-43c8-840f-940de4340980', 'Debra Fernandez', '8035 Harris Port\nJennifermouth, NM 20445', '001-855-683-0526x68873', 'vhahn@example.org', '1946-02-23', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.752+0530] {logging_mixin.py:188} INFO - ('4e369217-5570-410b-a50a-c8eee87b0d1e', 'Jeffrey Sparks', 'Unit 1221 Box 1463\nDPO AA 71935', '001-410-742-8854', 'ann68@example.org', '1969-01-01', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.753+0530] {logging_mixin.py:188} INFO - ('ae38e86a-5b5a-41a7-9385-9c345e565e53', 'David Tran', '61501 Richard Drive Suite 171\nMcintoshview, OK 75225', '(738)591-2562x29332', 'eileen92@example.com', '1977-10-18', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.753+0530] {logging_mixin.py:188} INFO - ('57316dfc-f952-459e-b1d1-12dec63ca56a', 'Megan Miller', '282 Stephanie Village\nSouth Amanda, KS 06400', '(713)866-7595x4601', 'mwoods@example.com', '1967-06-14', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.754+0530] {logging_mixin.py:188} INFO - ('651152ee-636f-4bfd-a48f-5eb5cdb6a53d', 'Jeffery Martinez', '3566 Knight Parkways Suite 953\nOrtegamouth, MN 95616', '639-893-9269', 'cfinley@example.org', '1969-02-06', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.755+0530] {logging_mixin.py:188} INFO - ('dcc51e56-afe8-4ebb-9f23-1f1c3a5d6e89', 'Danielle Smith', '44529 Jesse Bridge\nMatthewport, OR 70576', '(529)261-6103x235', 'allenrobert@example.org', '1939-12-05', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.755+0530] {logging_mixin.py:188} INFO - ('b06a8ddf-80c3-4cdf-b93a-eaa3713dce1f', 'Robert Miller', '6100 Lisa Way\nSouth Moniquefort, MP 45596', '850-255-1429x0429', 'samuel45@example.com', '1952-04-30', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.756+0530] {logging_mixin.py:188} INFO - ('3f5182c1-288b-44ae-83d2-e6e455bbc021', 'Michael Kelly', '327 Walter Meadows Suite 445\nWest Patrick, SD 25505', '(547)606-8635x487', 'lsmith@example.net', '1976-06-08', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.757+0530] {logging_mixin.py:188} INFO - ('254638c1-e44b-4590-a0d8-569cd76179bd', 'Leah Brooks', '499 Matthew Station Suite 471\nBakerchester, AR 03283', '(853)894-7741', 'andrew81@example.com', '2002-04-07', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.757+0530] {logging_mixin.py:188} INFO - ('14bf3e15-6c6a-493d-917a-3bded7b23398', 'Seth Vaughn', '99955 Stephen Road\nGregoryside, MA 34000', '(331)747-2815x5292', 'lpatel@example.com', '1981-06-08', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.758+0530] {logging_mixin.py:188} INFO - ('5c6eba64-7f88-4a81-85ea-82418362e3c0', 'Kimberly Mckinney', '708 Owens Street\nNew Cherylbury, NM 94830', '594.682.8751x4660', 'bpeterson@example.org', '1955-08-22', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.758+0530] {logging_mixin.py:188} INFO - ('eb7f138b-6bbf-408d-a17b-5fe87187e94b', 'Misty Pugh', '0494 Daniel Green Apt. 110\nNew Amberfort, NC 36614', '253-909-0178x41753', 'juliejohnson@example.net', '1999-11-11', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.759+0530] {logging_mixin.py:188} INFO - ('7111814d-a326-4add-8995-4dc2f4e5f4ce', 'Robert Mayo', '241 Amy Pine Suite 016\nSouth Zachary, KS 29670', '+1-473-354-2557x413', 'joseph24@example.org', '1981-10-06', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.760+0530] {logging_mixin.py:188} INFO - ('a96cfb8f-6bba-4a5a-96f1-05930d2c16b0', 'Kimberly Meyer', '64214 Black Burg Suite 714\nLake Rebecca, FM 65913', '(214)770-4798', 'diazjessica@example.org', '1991-12-09', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.761+0530] {logging_mixin.py:188} INFO - ('1efc1ae2-486c-47a2-a83c-8d05fdba39bf', 'Dawn Navarro', '03970 Carlos Vista\nBarryport, ND 70882', '955.870.2340x581', 'grogers@example.net', '1989-01-22', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.763+0530] {logging_mixin.py:188} INFO - ('bf9bcf85-2317-43c9-ae6f-97676226bd25', 'Scott Forbes', 'USS Peters\nFPO AE 73868', '3888605226', 'zparker@example.org', '1953-09-27', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.765+0530] {logging_mixin.py:188} INFO - ('f7a34bed-7455-4333-be68-ea6c507c2b3b', 'Tracy Hanson', '417 Anthony Forks Suite 684\nStokesport, LA 36234', '242.969.4498x3949', 'bradleycrystal@example.com', '1993-10-23', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.765+0530] {logging_mixin.py:188} INFO - ('ef4ccc64-95ac-4d86-8b12-1cf633d42120', 'Katrina Ochoa', '50787 Diane Loaf Apt. 015\nEast Taylor, PR 09010', '5784030757', 'xgonzales@example.net', '1973-07-26', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.767+0530] {logging_mixin.py:188} INFO - ('74e34848-9f04-45fd-9b84-1901781f2b5c', 'Lindsey Fox', '390 Barbara Walks Apt. 925\nPort Jillville, NV 90325', '710.722.2483x0018', 'qkelly@example.com', '1934-01-29', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.768+0530] {logging_mixin.py:188} INFO - ('9918bd96-126a-4f28-82a9-e8d4aee2c32c', 'Wanda Mayo', '888 Sandra Mill\nNorth Valerieshire, MS 49087', '216.594.8209x30634', 'victor72@example.com', '2006-03-28', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.768+0530] {logging_mixin.py:188} INFO - ('02f6c426-3922-4287-a15d-201d4dc1f9a1', 'John Thompson', '37307 Daniel Loop\nWest Alyssa, MO 09160', '261-730-6491', 'christopher04@example.net', '1953-11-04', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.769+0530] {logging_mixin.py:188} INFO - ('533a312c-17b5-45ea-89e5-233971d772e1', 'Danny Bonilla', '11219 Erin Cliffs Apt. 175\nBatesborough, VA 72816', '001-804-524-9118x839', 'ramirezbeth@example.org', '1967-09-14', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.770+0530] {logging_mixin.py:188} INFO - ('317d0bb1-12a2-4fae-a843-ca489f6ced1a', 'Timothy Sanchez MD', '54132 Courtney Roads\nRobertville, LA 05057', '001-925-509-7707x371', 'madison57@example.org', '1960-08-23', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.770+0530] {logging_mixin.py:188} INFO - ('dba0c578-d6d8-4d3c-96ce-ec4864787882', 'Scott Woods', '14460 Jackson Mount Suite 653\nToddberg, MT 55475', '+1-989-226-1607x74533', 'janice31@example.org', '1943-08-29', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.771+0530] {logging_mixin.py:188} INFO - ('a2998d61-91db-468e-b788-a2bbe02a6c3a', 'Dr. Christopher Wilkerson', '6262 Edward Trace\nNorth Allenbury, NY 13995', '828-697-1717x0118', 'jennifer48@example.org', '1972-06-20', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.771+0530] {logging_mixin.py:188} INFO - ('f0900136-357e-4538-9611-1946b67e58ad', 'Michael Salinas', '894 Bryan Springs Apt. 608\nThomasbury, TN 57281', '(274)656-0732x4608', 'pamelarichardson@example.com', '2000-09-14', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.772+0530] {logging_mixin.py:188} INFO - ('edf156b7-3096-493a-8068-fcfa54d055c5', 'Tiffany Brown', '72656 Alex Mission Suite 854\nPort Rebeccashire, PW 18819', '554-934-0050x989', 'jonathanbuck@example.com', '2002-06-26', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.773+0530] {logging_mixin.py:188} INFO - ('75e87666-7264-4b4b-8244-7503da690fd0', 'Tracy Lewis', '318 Herrera Point\nEast Annestad, MT 49975', '001-996-648-5398x47403', 'youngmelissa@example.org', '1980-05-19', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.773+0530] {logging_mixin.py:188} INFO - ('c497ab88-3534-4d04-8218-113caa94e1ad', 'Mary Cobb', '1523 Lester Summit\nWest Davidburgh, RI 32316', '4735945711', 'rodriguezbernard@example.org', '1996-09-22', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.774+0530] {logging_mixin.py:188} INFO - ('a8e6c1e9-44ce-4440-a0e3-29025ec4b075', 'David Johnson', '6280 April Valleys Apt. 873\nLawsonland, HI 04148', '4397915909', 'michaellewis@example.com', '1964-06-07', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.775+0530] {logging_mixin.py:188} INFO - ('762bb07d-a0f3-4816-8f4f-1300e997ebcb', 'Holly Vega', '1307 Chavez Coves Suite 379\nEllisshire, AR 37316', '960-489-7711x0841', 'edward47@example.net', '1981-03-12', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.775+0530] {logging_mixin.py:188} INFO - ('a4a13042-67cb-4080-8f17-88b8a43f2ee1', 'Dustin Marquez', '249 Megan Oval\nMccormickside, MO 31196', '8197784526', 'jacksonabigail@example.com', '1950-03-14', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.777+0530] {logging_mixin.py:188} INFO - ('2a0e7685-9c8f-44b4-9307-153fd7d5e3d3', 'Jo Wheeler', '59564 Jamie Squares Suite 344\nSouth Kennethmouth, MN 64488', '836.447.1715x26361', 'fmurray@example.org', '1977-10-24', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.779+0530] {logging_mixin.py:188} INFO - ('121fbdb4-d3a6-4f43-a918-d21e96683418', 'Matthew Alvarez', '1677 Sandra Land Suite 874\nBrownchester, NC 90066', '629-929-7638x3587', 'austinnguyen@example.net', '1999-11-10', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.779+0530] {logging_mixin.py:188} INFO - ('fd01353f-c9f6-4eab-9756-621394d3a3d8', 'Kevin Gonzalez', '24460 Michelle Shores Apt. 891\nWilliamsview, ID 80150', '752-269-6080', 'clarkmiguel@example.org', '1978-07-15', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.780+0530] {logging_mixin.py:188} INFO - ('11179589-a9ea-46bc-a02c-223256710115', 'Jeremy Watson', '7640 Cross Falls Suite 893\nSouth Jennifer, KS 22441', '(886)358-9542', 'brittanymorales@example.org', '1987-09-28', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.781+0530] {logging_mixin.py:188} INFO - ('99aa9436-e7ce-4f2b-a996-67dc30c7223d', 'Christian Olson', '11141 Taylor Way\nAndersonton, AZ 61601', '5364033831', 'leetony@example.com', '1959-08-19', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.782+0530] {logging_mixin.py:188} INFO - ('ade96ae1-a08c-4390-b17a-6105c9b5e134', 'Frank Adams', '20521 Michael Underpass\nSouth Angelica, PA 21469', '(726)811-1576x095', 'xlee@example.com', '1934-04-20', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.782+0530] {logging_mixin.py:188} INFO - ('76ea9b90-7e15-478a-a494-75f55570734b', 'Tyler Dillon', '58794 Mallory Ville\nRyanview, ND 23518', '(727)929-2122x277', 'castillojoshua@example.net', '1936-10-26', Timestamp('2024-07-14 02:55:47.720386'))
[2024-07-14T02:55:47.783+0530] {logging_mixin.py:188} INFO - ('392ae047-6d67-4627-bc20-703f19187124', 'Corey Medina', '1216 Murphy Field\nWilliamview, ND 39921', '807.365.7873x8448', 'julia41@example.com', '1963-06-13', Timestamp('2024-07-14 02:55:47.720386'))
