employee_id,branch_id,name,position,salary,hire_date
4e3be41b-15e1-4867-acdf-193d4904ad97,446406e0-b3f1-4c08-a4d8-bd22297511c3,Stephanie Rivera,security,84987.44,2024-07-16
55dc0e87-c2ed-4376-9bb2-71914f97c00e,0ceae6fc-2b7c-4c4e-9f4f-98af927b3981,Joanna Lee,teller,96506.11,2024-07-16
924c6560-b3b9-409d-b771-2913d0d45397,484aa84c-7cb5-4e36-8a69-1618debcce0a,Donna Cortez,teller,114174.4,2024-07-16
30ab79bd-8ebd-4b36-aa08-325b569c4173,312c1bff-4895-4e10-b514-71a79f212892,Michelle King,manager,71030.26,2024-07-16
f00d1c69-6b83-456c-85e0-3f40fed95252,97c43c59-d2a5-4123-943e-8a59b80d8404,Dakota Mata,customer service,46365.93,2024-07-16
bc45bbf4-2614-4c4c-8758-4f0ff5e78bcd,48b8e402-3daa-418f-b0e8-c6700e0b62cc,Kristen Morgan,customer service,101944.4,2024-07-16
780b4f2e-e411-493c-9373-2e6f11389d23,e45acbf1-fde1-44d1-82c1-4ae3d2476308,Richard Sanchez,security,76564.49,2024-07-16
6feca124-b433-4165-93b1-1fd6f1a3815b,b251a596-8a07-41c2-a80e-657ffd1861ec,Robert Diaz,security,51388.22,2024-07-16
264a9f31-3b4a-4ea0-9487-f7e988448c49,1f163749-e80e-488a-a478-b3ecfb89db23,Michael Lane,manager,82475.97,2024-07-16
b0c050a8-8a8d-448c-91aa-a5fd8e62c32c,eee3be08-35fc-4689-8674-6f13851d1d90,Crystal Nichols,security,116479.66,2024-07-16
89d2e5a5-cd26-412e-bc8e-3c55e9b2a424,5d41b1d2-688d-4b6f-a72a-31a7e4bfbfa8,Michael Rose,customer service,75014.7,2024-07-16
d5cd54d1-9844-455b-8799-a27b6c011553,d70371b2-e4e6-4cb0-b67c-226a22546b14,Aaron Hill,security,67275.43,2024-07-16
3ac9b5f4-668b-4658-8030-83665ae4718a,b251a596-8a07-41c2-a80e-657ffd1861ec,Andrew Smith,customer service,108452.42,2024-07-16
948aa8f3-16a8-4a9d-891e-9f999cb920d4,6e4100c7-934c-481b-9aaa-178e9f430021,Adam Norris,customer service,89814.39,2024-07-16
28d74194-4b6e-4b97-842c-e4a36497bab4,fc31ad3f-84ff-4f35-884c-8bd800a406cf,James Robertson,teller,37598.53,2024-07-16
1de7df5e-d312-4e3b-9f9a-b9b959370689,54b45260-66fd-43ff-8c61-11e1c401104f,Lisa Lawrence,customer service,108876.43,2024-07-16
7869f82c-fa67-47d0-9682-ad481a9b8e85,1f188313-888e-451e-bbf4-b294ad05212d,Marcus Lane,security,39960.46,2024-07-16
f551fced-c48b-465e-a22b-a2f180c5a725,1b0f3ee1-a5f2-4552-9462-29593c69b816,Carlos Walters,teller,108788.59,2024-07-16
a1836c08-9bbe-48bc-9cbe-715f87953051,dfbdde13-fdcf-444f-9f76-f3cb2b36b323,Jennifer Cochran,customer service,38922.02,2024-07-16
2415ebb3-8b72-423a-8206-97fcfdf41e18,bd9daec0-9def-4ec7-86d7-09ec2d3549f0,Victoria Potter,teller,42565.94,2024-07-16
b27cdfe6-cc87-4ae4-9593-bd44c587f2b5,09525c20-7db4-4476-b706-f920ddd6c543,Brian Ellis,manager,34536.01,2024-07-16
08f8479e-384a-42fb-9f28-a00a67a5e115,61223329-f0c1-4800-84ae-fcb71cc14e21,Kathryn Johnston,customer service,39388.22,2024-07-16
66a8ab6f-3753-41a7-9671-dee00b573423,0ceae6fc-2b7c-4c4e-9f4f-98af927b3981,Tammy Howell,manager,84014.13,2024-07-16
23afac84-0b35-4430-82c4-4ecb5a46afdd,9db1c490-8070-4ca8-a5f2-2fc6fb55a586,Jacob Ellis,security,85652.08,2024-07-16
8434a280-03de-467e-b05d-f6f15f6faa9c,d93b56f1-add8-45c7-a073-fa3540b70f34,Bobby Mcbride,manager,31425.83,2024-07-16
76913c5e-230e-483a-a36e-e2adac07b16d,c681cdc8-d44a-4bf0-a1a4-1cf0453507c0,Madeline Joyce,manager,65308.24,2024-07-16
69227d4b-bcfb-4177-9d79-2ed4c1243800,a2beb45f-ea2a-4008-ac56-86096c69f265,Ashley Lynch,security,82570.07,2024-07-16
10109391-8b6c-4fdb-a98c-7cec5d6a48ea,a0e41cbd-f7f0-44fc-b1a6-91826949d7c9,Brenda Manning,teller,72997.69,2024-07-16
f17da041-084b-42fc-a078-08f33f182a91,027008ef-7d22-41bd-9179-0618c1e2aa46,Dr. Paul Taylor,manager,83376.21,2024-07-16
d9f75c5e-b403-4de7-b51e-ee7ee7393631,3a081069-24fc-4570-85cd-477e43babcb8,Laura Norris,teller,113681.37,2024-07-16
97fce04c-dd1b-4c80-9560-544d6e37e394,9db1c490-8070-4ca8-a5f2-2fc6fb55a586,Eric Adkins,customer service,71802.22,2024-07-16
55fadf72-d8a8-4571-9255-7d3772b154d0,f85bdcca-01c3-4232-b188-11cc1408cece,Sarah Thomas,manager,88125.43,2024-07-16
2b175d72-3eb5-41ab-88f2-9155b406e921,61223329-f0c1-4800-84ae-fcb71cc14e21,Mr. Jacob Knapp,customer service,112601.87,2024-07-16
6c166937-6ac0-4608-93ed-fab6661d9312,12ef1318-1f91-41a9-a142-89edf78cdf39,Jessica Rowe,customer service,113520.13,2024-07-16
11a08e89-5aa8-46d5-b9fb-bd1b867ce4fd,a4aed765-b47c-4097-b8fd-8fb1c68ed5af,Kathryn Fernandez,security,42850.5,2024-07-16
a6af03be-665c-4aa8-a067-bc4b5637d044,0d774d6a-11a7-47b5-b79f-95030a8d3940,Debra Martin,manager,64736.72,2024-07-16
c231c501-bc1e-4813-a0c2-219c34a563b6,6e4a4655-7ad5-4887-bf0b-e0f0bd148b42,Nancy Hicks,security,57255.67,2024-07-16
9c32e956-a8f3-4a19-aea9-947634efd317,484aa84c-7cb5-4e36-8a69-1618debcce0a,Ryan Hamilton,teller,33333.53,2024-07-16
ae82ebba-5e48-4921-84b7-85290cc8dac6,12ef1318-1f91-41a9-a142-89edf78cdf39,Kathleen Thompson,security,116422.2,2024-07-16
1fad3b81-ff5e-436d-8e8f-659176dddfd3,8a3c88c6-8efe-4c96-8f64-6cd0f0739f11,Danielle Arnold,customer service,119467.54,2024-07-16
ee6dedd4-54c8-4c38-be10-ccbe211e7fb3,0ab80a8f-5594-49d3-881b-5feb4f3d6602,Desiree Green,customer service,119017.74,2024-07-16
da938146-bfed-493f-b0bc-57c18eee3a8b,9db1c490-8070-4ca8-a5f2-2fc6fb55a586,Elizabeth Moore,manager,96691.48,2024-07-16
12b64698-acb3-42ef-a479-92ab011b1245,9e62a84b-510b-4fc2-b66e-5c118d952ce8,Roger Warren,customer service,75664.72,2024-07-16
bab0eac7-2fa0-4633-9e62-36257a9c4615,9e99a135-8120-4032-87f8-ec63e0ba3a24,James Ellis,teller,66684.57,2024-07-16
4401a5a6-d88b-46e5-954c-846252977533,33f35a01-c53c-4ba0-a928-0b776b18cdea,Anthony Oliver,security,49633.31,2024-07-16
b452ce49-1cec-425d-be8e-805c70681f50,12ef1318-1f91-41a9-a142-89edf78cdf39,Walter Gay,security,44907.58,2024-07-16
6b543457-06cd-4b7c-984e-862e705607ae,a5d5ccab-5e3c-4fd8-b982-a35a01aa9a25,Kathryn Fisher,manager,60903.42,2024-07-16
e0d8a1a2-8d6f-4b15-a482-a7f857b1a255,1f188313-888e-451e-bbf4-b294ad05212d,Brandy Johnson,teller,119386.83,2024-07-16
e1be4ac2-01f1-46f3-bd75-586742ed2745,a0e41cbd-f7f0-44fc-b1a6-91826949d7c9,Cheryl Rich,manager,67578.8,2024-07-16
0cdb186f-73e6-4bd0-b59a-52578be890ef,fba0ddb7-c9da-423e-acfd-6486943ab2e1,Paul Hudson,security,107485.96,2024-07-16
21cb5b86-7024-4555-9e7f-4e08482dd963,86ead676-2336-4870-9d55-fb648e176d01,Connor Jones,security,52213.37,2024-07-16
e2173816-e106-4a98-af26-b77ae7e51680,eafed602-8d8b-4fe6-bd57-fef43f228159,Richard Rivas,customer service,38612.42,2024-07-16
b412cbd0-dead-4b50-ac3c-38a4720028ca,0ce1a55d-3860-4290-8e8d-d4dacff88bb0,Cody Weaver,teller,113217.18,2024-07-16
5bc73db6-dc42-4c11-abd3-692e16f98687,810b848d-fdb6-4a21-b6bb-a37979035384,James Harris,customer service,99117.07,2024-07-16
9335c15a-a30d-4b4c-b4b6-968a4b9ae464,cebffcb2-a032-427d-b478-e94aedd324c0,Jeffery Smith,manager,37141.81,2024-07-16
e28346ad-a5f1-48e1-9779-1cfdfe97f637,b180de66-9dea-4a75-b6ef-1118ef479161,April Wallace,manager,83632.13,2024-07-16
7f454533-f2fa-47d4-8a07-1358229000cb,b0385ddb-bfdd-47aa-8701-bb8886fc267f,Gloria Sloan,manager,52451.91,2024-07-16
18cf1cad-cfbf-44b3-9126-1465de5f90f8,0b43b48e-8624-4049-990c-28e3d13a2c0c,Julie Knight,manager,113569.72,2024-07-16
3e76acd9-35d5-4c24-856c-933eea031cae,12ef1318-1f91-41a9-a142-89edf78cdf39,Christopher Lopez,teller,104484.94,2024-07-16
8e360fb1-4210-4564-9a9b-ab529b0a0f2c,b0bb2387-faa5-4c06-adc6-3af5d5827a3b,Melissa Bryant,teller,40746.11,2024-07-16
ddcc94fe-2aa2-44b7-aae4-d3fae9e7c22c,0a066225-151b-4896-ad3e-9eea24fe530a,Jessica Mccann,customer service,117659.14,2024-07-16
2e1e3db2-1327-48c6-b8ef-9b9aeb3b860b,b180de66-9dea-4a75-b6ef-1118ef479161,Amanda Long,customer service,115362.15,2024-07-16
89542b35-1e8b-4242-bce5-87a8d9b23d4f,e624e46e-6331-48e9-acec-b499430a4cef,Nicholas Graham,security,83767.5,2024-07-16
8911df3b-c099-42f5-a3ad-ec9290d13ced,6af170c4-2e7c-4133-aae4-ca049c9bd6e9,Maria Turner,security,94373.81,2024-07-16
e96ad336-f800-4fa6-9a5f-2f873c732864,3a3d15ed-4774-40e8-a1a6-7d66e8b2cb3b,Jeffrey Harper,customer service,88329.11,2024-07-16
8e7adc23-0e9d-4745-867c-cf4e412099a1,02621ac4-3605-420f-b34d-b8a3cfe879df,Kathleen Abbott,security,118074.2,2024-07-16
9421578b-8c6f-42d4-a3b0-6e9c5b7d8556,e7c2f239-41a6-47a8-873c-cd0d6a2a2e3d,Christopher Mitchell,customer service,59951.23,2024-07-16
68a88703-0b68-4aba-9f5e-f93afa90cb30,48b8e402-3daa-418f-b0e8-c6700e0b62cc,Aaron Adkins,teller,43807.25,2024-07-16
1fcbf9d7-4370-43b4-bd02-9341db601cc5,cebffcb2-a032-427d-b478-e94aedd324c0,Roger Carter,security,109532.59,2024-07-16
afb76726-1256-4ae4-a452-dbfb6a306293,e7c2f239-41a6-47a8-873c-cd0d6a2a2e3d,Samantha Henderson,manager,91776.2,2024-07-16
5c8582ed-3e49-4689-ac9c-d79d1d341c9f,9db1c490-8070-4ca8-a5f2-2fc6fb55a586,Wesley Salas,customer service,39452.59,2024-07-16
3ee3e22f-f060-4f19-83eb-a6ffa05c8963,0b43b48e-8624-4049-990c-28e3d13a2c0c,Jamie Jackson,manager,62176.61,2024-07-16
8ede80f7-b484-4321-ba30-41610cd01ada,eafed602-8d8b-4fe6-bd57-fef43f228159,Emily Stewart,security,30402.08,2024-07-16
2cf96290-583b-42d5-afd0-496080dd0b5b,810b848d-fdb6-4a21-b6bb-a37979035384,Edward Leonard,customer service,93364.57,2024-07-16
acb04782-5e59-4699-a31f-e1359a63a013,b180de66-9dea-4a75-b6ef-1118ef479161,Michelle Collins,security,63991.81,2024-07-16
44fc25a2-852d-4983-8bd1-a26158b4f1be,9db1c490-8070-4ca8-a5f2-2fc6fb55a586,Tina Evans,teller,33979.87,2024-07-16
5a7f1952-2cc2-4a00-ac3c-0a1e0a36c46f,66bd72aa-8dcf-4c18-870a-7a6e9ae1ba6d,Lisa Rogers,manager,53781.83,2024-07-16
06afe930-40d9-4612-879e-1df51ee09a3e,82b332d3-f93f-4fa2-abfb-b0a204e2cbd2,Crystal Clark,customer service,118556.52,2024-07-16
f169bd3c-0049-4ef8-b510-da32f4aeb9b8,0d774d6a-11a7-47b5-b79f-95030a8d3940,Matthew Jackson,teller,56701.22,2024-07-16
ee22e762-3f49-4f2f-a966-25768b03e52f,33f35a01-c53c-4ba0-a928-0b776b18cdea,Joshua Campbell PhD,customer service,96315.71,2024-07-16
3dc27b1d-cd50-4952-88ec-f254bf670a00,5f894aa6-49f3-4a6f-a044-53dabedddd96,Jacob Williamson,security,95482.51,2024-07-16
08433b5a-3937-403a-b068-5d8badfa4480,6af170c4-2e7c-4133-aae4-ca049c9bd6e9,Stephen Cochran,teller,67334.25,2024-07-16
1765cbae-205b-43ae-811c-7a49347573be,1b0f3ee1-a5f2-4552-9462-29593c69b816,Carl Lee,customer service,54234.67,2024-07-16
07d42322-1165-4e44-9550-db416894998e,3c436767-db98-4416-b310-5b47d3cc8dca,Christopher Jensen,manager,115782.27,2024-07-16
b7840359-dfac-4bdb-97bf-5f1e5736b2c4,d93b56f1-add8-45c7-a073-fa3540b70f34,Christian Wolfe,manager,49374.8,2024-07-16
a3c55b23-bcc0-4d01-a9b6-22b83df64867,505561f5-5cfd-427e-829d-00083bdb5b1c,Gloria Rogers,manager,89505.16,2024-07-16
a6208c9f-18ad-4b4d-a844-d550c5e52429,61223329-f0c1-4800-84ae-fcb71cc14e21,Jennifer Scott,teller,37210.24,2024-07-16
81a57398-abb3-4e56-8cc1-eb45c00b7e6d,c6d50f58-de37-42c7-9e53-e18a742247db,Vanessa Williams,teller,45216.59,2024-07-16
8a4144d6-16d5-453b-8981-349561beef22,484aa84c-7cb5-4e36-8a69-1618debcce0a,Jennifer Nguyen,teller,102389.78,2024-07-16
0f759d50-cd0e-4f74-bfe8-27f6b2f51f95,85f78fc1-d7e2-46d7-a1e2-294d901a7c56,Paula Sheppard,customer service,91150.3,2024-07-16
d1263aa7-9c4e-48fd-8231-4bd17e5e968d,6af170c4-2e7c-4133-aae4-ca049c9bd6e9,Jessica Chambers,teller,65654.11,2024-07-16
75816836-f761-486a-9140-187d7cddef8b,dee37e2b-a610-42ff-9fd9-98176995769c,James Thomas,customer service,48695.21,2024-07-16
9bf0201e-f759-4c9f-93f4-9d78d3ae87a2,b251a596-8a07-41c2-a80e-657ffd1861ec,David Brown,customer service,57678.99,2024-07-16
b845a892-5ea6-4373-9aac-43dfcfbe2979,1b0f3ee1-a5f2-4552-9462-29593c69b816,Jessica Krueger,manager,108669.58,2024-07-16
6a3c869b-cb6a-4c3d-ab46-a13966b5f423,b180de66-9dea-4a75-b6ef-1118ef479161,Lisa Diaz,teller,45797.06,2024-07-16
ac411e9a-c145-4ead-bbdc-1d2de6d0b9c5,537d681c-b2c4-4255-bafb-3063fbeb97db,Audrey Thomas,manager,70595.44,2024-07-16
50b3daea-10ef-4fdb-b5c9-6e528661ef99,0ceae6fc-2b7c-4c4e-9f4f-98af927b3981,Sophia Gonzalez,customer service,64811.53,2024-07-16
af724940-bba4-4b6f-821c-f6ed8ce5a6b1,9e62a84b-510b-4fc2-b66e-5c118d952ce8,Joe Wells,teller,37124.52,2024-07-16
604f12ce-481e-408d-9325-65cf696d2439,8605b936-d5b4-4fa5-95d7-bd3b28b05129,Mark Castillo,manager,63442.85,2024-07-16
7c7d40b6-30a2-4852-b082-2f33210804ae,b0bb2387-faa5-4c06-adc6-3af5d5827a3b,Michael Lynn,customer service,39787.42,2024-07-16
e2e2436d-6d59-4487-a16f-832e0a066306,0e843148-f1b9-453a-bc0f-fc115e75abc9,Donna Fuller,manager,87884.22,2024-07-16
b6c6a113-3187-45be-807c-0c0483704677,e45acbf1-fde1-44d1-82c1-4ae3d2476308,Christopher Dickson,manager,97105.33,2024-07-16
b5640d5e-03ab-453a-af72-abc7b91004ab,bd9daec0-9def-4ec7-86d7-09ec2d3549f0,Warren Watkins,manager,116034.66,2024-07-16
02b41219-a7e4-416f-bef7-6f187158c22e,287bf712-a93d-4bd8-a114-2c2a90a14794,Joseph Arroyo,teller,37300.83,2024-07-16
81632206-fe77-4d89-aa0e-1d828fa5a81f,54b45260-66fd-43ff-8c61-11e1c401104f,David White,security,46446.39,2024-07-16
2ccb67e4-3690-44c6-91c9-2c5f4bebfc91,d3fc7c7d-4f36-4583-b6eb-2a86c4821036,Jennifer Atkinson,security,36640.07,2024-07-16
2179f4d5-5e80-4f00-b3a3-920d6a0e75fd,66bd72aa-8dcf-4c18-870a-7a6e9ae1ba6d,Gabriel Lopez,customer service,117799.85,2024-07-16
d7a01cb7-29c5-4833-8a0f-dfdd6643b123,267ede62-d32c-414d-aaff-08a24b68f4ba,Mark Rojas,teller,97557.21,2024-07-16
5148bd72-ee39-4ddd-bf58-dc28a2bf701b,f504e1fa-e481-4d2a-ade6-43ed4c8b14c1,Kevin Mckinney,manager,63408.42,2024-07-16
