card_id,customer_id,card_number,card_type,expiration_date,security_code
3d9352df-8c58-4ad3-9272-a5401546741c,7eb485ed-0be7-4692-b084-bd2061d23441,2673847868018124,credit,06/27,2951
43f1cf7d-a1c4-496b-9514-4c73e61c40dc,688b82c0-9e43-458b-adb3-1b11fe07c2d2,3586859400566548,debit,06/28,294
a25c7fed-0471-402a-889c-0666f80a94e2,8cc4bebd-105b-4460-aa2c-61b4071a7adf,4858216473118945514,debit,03/28,084
ad2164bc-112c-43e4-9a63-0ef544659b12,df6dfbb6-d107-4623-84e7-f3eae6ca7a1a,4052738016332508,debit,11/27,246
de2145d6-dfce-4022-88f2-f5f9104e7f79,6b6e8567-5042-483a-bedd-343e19885e43,4314420695799896980,credit,03/28,854
283e4b69-e4e1-42d1-bea8-40b491db1bf4,2bda2901-94b7-4b8f-8a24-562ab47da2fb,180021687868099,debit,05/28,710
f5997124-d19b-4b2c-9646-475848c52df0,1efc1ae2-486c-47a2-a83c-8d05fdba39bf,6565724414601467,debit,06/26,181
dc726f93-7a69-43ff-9b65-cc8c7176bb94,f26e9f1d-8667-44ed-9cf9-6f2cf2523ebc,4862057559008536,debit,02/28,097
5c19a633-116b-4119-b8c3-f469463d1a47,9918bd96-126a-4f28-82a9-e8d4aee2c32c,4268494456600,credit,07/27,770
9b23d79d-70de-47b7-9317-6a1241b02568,b1f2473c-e2d6-425f-a358-1022c3a1eca7,5258315611668997,debit,10/27,452
4029f901-c231-4019-b96d-fcff1e8d3967,b833e796-a0e4-47d8-8000-3b72beb546a5,343487832102755,credit,05/26,018
40b0eafd-1957-4dc5-9c77-bb4377d7e846,30c1e896-d8b2-4cea-9d0f-c6394709c623,378158833173511,debit,03/26,221
46cb11cc-8ea6-497d-bcf8-ae6e15135c30,088b5d80-0cc7-4d37-a109-1b6c1c754385,4192545343560821628,credit,07/25,244
7d3c8eb1-f9f7-4c1b-bc08-16e5d191cbd9,dca95735-a05b-4182-a643-321fd4a56263,4377614999059939,debit,01/27,638
d5f1557d-106b-4b3a-85a9-9dc8929340e6,59933031-e575-4e18-a68c-66553af19676,586461997791,debit,04/27,122
d5540bcb-be1c-4958-a36e-a978d14c3a0b,106e0c38-d35b-475e-a453-d68b98063bf8,180002665629919,credit,09/27,126
0724c395-8ab2-45f4-ae07-bca4e17640a4,865c245a-e1eb-4dc5-a19e-9eca34df5203,4673413596086798707,debit,09/27,918
98ffef59-9e6b-4755-826c-99a0e578a031,762bb07d-a0f3-4816-8f4f-1300e997ebcb,4702485319518,credit,09/26,128
57df7116-0ebd-45b6-ab89-c8ef59562749,6635608a-5727-4187-92a6-93aa3ed1adbb,2276723384457123,credit,12/26,547
f8bb8150-6e17-4561-98cf-01c7c4d305d0,a5a66ad0-6474-4fe1-a148-8471a6612dce,4824992305025435050,credit,05/27,771
01d6fe71-e9f8-4a66-a01f-71efd874daeb,ca911940-50e5-4e86-a9c1-d68e8079a7b1,4408139259296,credit,04/26,937
bd4ac49b-7370-401b-bc4e-99af8fa9b296,0527260c-09ea-466b-8785-48acf6ca1332,4285777932428718,debit,11/26,435
6c5fb7e7-28c8-4e49-b201-4da5a26202a1,44042ce7-9c49-49b3-a9e1-74c18571d550,213159959188100,credit,02/28,159
f5b4dc23-b5a2-4d20-9a44-e0cdafc0beb3,ef4ccc64-95ac-4d86-8b12-1cf633d42120,4420379320373,credit,10/26,952
5c2fdd93-d54e-449e-bc2a-b547982c395f,2070ac72-d9de-46fd-b517-691f349882da,3580870695037042,credit,03/25,176
5af189c4-63e3-4137-b43d-82a1331ffe3a,54641054-4d15-4447-be25-dfa2a2979afe,3567767473936113,debit,01/25,239
f9aeb0f2-ea3e-4e67-97a8-83cecb3ce7d4,b365ec54-3bcf-4773-aea2-25cfa8ba717b,4791363251877,credit,09/24,093
3b64286a-6a33-4191-9cad-bf52f2651cdd,757b613c-0463-4c23-b8a1-434605a8f155,6011282925665620,debit,09/27,527
4c3f6a5d-935c-478f-94f9-3c999161216d,3bceea5b-7d1b-4c04-bb89-4b492566c6cc,4909802928072185283,debit,07/26,450
656b367a-49f7-4475-8b5f-6f51bd396bc1,65fbf5d4-383e-4ef2-b39e-037c39227ba2,6011582396939747,credit,10/25,631
bedd6943-4727-43ac-9fd7-c7e347f98ce9,fde1df76-a898-4ef9-9574-e7192a263d03,4347074764912,debit,10/24,545
65e3a0f4-3bfb-4f46-b6e0-b517fcd09b4e,3f855665-7352-4610-a93b-5401444536c3,4469470243711136309,debit,03/27,780
4c61d7ec-8e1c-4f01-af06-379e3a8f8351,277567c6-48b8-46c6-99a8-1581925684b1,6515239191224178,credit,04/28,850
7dee6fad-4dab-4763-8f58-9b277a4c835f,bc979720-374f-4ba2-b365-840a97c9f33f,4076493682237,debit,04/28,0046
731f3d92-51c0-4a25-a877-8d5da4f764c1,d1e0e9f8-adf3-4596-b528-6837204493c5,3527552624365100,debit,06/26,527
da42cc96-ed2f-4bd9-b13a-6b84014e6dd9,7ccc0d2d-9310-4d74-97dd-8b1154eba4d8,3515810002237315,credit,04/25,972
3abd17e5-784b-491a-90d3-91932c0a46a5,8c1236c6-b783-454c-92e3-c819d202a8c0,4042174158443817352,credit,10/26,911
ae1049d9-dcd8-4509-80ec-c4e7504afc75,b72fd096-9dcc-44a5-b06e-717d0cfd39b5,4869358485898,credit,04/25,323
0398bf3a-a167-414b-a258-6a8ebbe73b00,9639e473-f6bb-48ff-922e-283f72d0c198,375402602474202,credit,11/26,115
fe373d47-f282-4275-940a-432591bb2f34,8981b459-318b-439b-9710-a24d7477e7de,4095179553460254,debit,05/25,631
fd726a52-8103-4e26-851c-ae07842ab0ac,942621bc-8bfd-456f-b89a-afa2e10c5fb3,3588639616270434,credit,06/25,617
2fc73be8-f97f-45f4-bc28-5c318ebe85a1,0b20c2c5-f42f-4cd9-b4c5-b211962933a8,4076464038923052844,credit,08/25,754
565c0122-7da5-4a46-b08f-9f19e0419980,b7a1071d-e8ca-440a-a934-3949e893fba8,6011423415626272,debit,07/25,7710
c486b00b-5d77-4996-8d6b-6625bad43756,fdce8c27-98f8-4d7d-8b51-101023feffb9,2297999652168890,debit,12/26,951
a8a1cdb2-297f-4327-9045-c018774dbe95,ef36b96c-10be-4a47-9fe9-1260b4002412,4304452215181,debit,09/25,516
2eec4388-8a4c-4838-b3ad-fe66ab94b95a,38cd5196-b2c2-4865-b57e-3372ed33b849,4371995709540095522,credit,08/27,181
c02a2381-36e5-42c9-a968-071cbca966bf,6ea5cf3f-1d6c-405e-a319-2d2720e65d59,180091495939507,debit,09/27,508
6097bf58-4b58-43cd-a7bd-26e4061fe005,d648876f-a071-47a0-b327-d1ccb353ad6d,347357876711363,debit,12/24,282
4453e77b-2fde-4278-8696-bb20dfe0d0eb,237505bd-21f2-4742-9499-ca7c963ecf0d,6011321093673436,debit,08/24,941
1234d95e-aa7e-45c5-a6ac-e0dd30932877,b1bf35c4-ea03-4fc8-8c57-ab86d83b7981,630408597056,credit,12/24,212
4bca45d7-efd0-4c66-b9a7-53408002bc64,a3f9a580-aa2f-47e6-b9b1-26f4ae28e68d,348314056464999,debit,02/27,8845
aa50939c-129d-4f9a-a4cd-900aeceb0901,4dc4f590-2aff-4496-8095-3d13ff946fda,3524932157545117,debit,08/24,263
902814be-9676-4105-8e11-3cb8cc356708,3a3fdc99-e3b0-49d3-b360-f97d0ad32e68,676182476942,debit,09/25,786
4be11e74-148f-4fb9-9338-9eb28cb65eab,81d95d2c-4f4d-4443-b443-3420e68dc09d,349230889745397,credit,12/24,693
3b743b0f-3917-4cfe-be89-4b98dcf6ce3e,24587a05-05c1-401a-bcbd-fe0437873af1,3546828608209820,credit,12/27,324
d475ad74-5ddb-4117-a98e-9dccef1f3481,e37d739f-a8a1-43b5-bb04-974559c4d86d,213177721857372,debit,08/26,996
1701b402-9135-4c18-88ea-849375ecde96,d9db4ebd-fc64-42ba-9b12-96a5cb288640,3560750230189918,credit,02/25,339
91d994a8-f2fa-4ca7-af24-0fac4ce00132,f071b00f-c902-4a0a-aba6-6ac25e7ca734,6591300762864730,debit,01/27,5320
7a619862-becc-4cfb-98af-2416f3926906,1a35b365-4242-4635-89f2-de2a312d3427,4191374762904381,debit,09/27,879
f20ca3a2-1613-49e4-97a5-efba58fffb51,3930d160-b165-4b68-a678-c7ac7fe7543e,3535717958137751,credit,10/27,447
0f4018ad-ff23-4268-9703-8857206092a5,21b9d275-d9c9-48a0-bb75-6ab4cc52c14b,6011904478659672,credit,08/27,520
fe23f8ae-5021-4773-b9d8-d98578b4e49a,c112222c-8fe2-4a20-ba0d-7b8e53e08138,4059685309280,credit,03/26,015
a8d0749d-fab3-4956-8ee0-aee0aa1d0303,bb548a8a-2555-4e05-86df-9e069ac924f1,5350718615529833,credit,04/28,099
00d6c106-d01b-42db-bcce-ac17f9788fee,44042ce7-9c49-49b3-a9e1-74c18571d550,3528294372100145,credit,11/24,510
1a8de64a-28ba-4be9-97fd-7aaf0d754dde,26df7ec1-5f15-4d40-8921-6d8fb675084f,3527116963529690,debit,10/24,654
f64f5e2f-6fe1-4c63-8abc-925e44155749,93460b0f-923e-4d56-b1e4-8ef43d7366c7,213126562446530,debit,04/25,200
21db859a-51ef-4152-8036-87f017856d78,ec4b7135-8fd8-46f5-b1fb-47f527f1b92f,30135965697954,credit,07/26,839
a98e65f1-face-44e0-ba84-9b23d392d414,40a1be8f-067e-4571-835f-f9f2e44df9e3,4227942306456820627,debit,12/25,052
dd8c8f66-3470-42d8-b27b-55bed2fa93e5,c24c6cda-9ffe-4afe-bae5-61913990fb64,3593609672179798,credit,08/24,377
878dc9d6-5350-4b10-9c6d-80ac69cf7d22,50c500e6-5fe1-407d-add6-f9a22f3862f2,30065289067370,debit,07/24,584
d42fa706-acc3-4088-b8d9-c98647019daf,971d602b-7aa2-4109-879a-49710eb5416c,4408941941525300,debit,05/26,647
2310536e-b921-44df-a38a-876fcd8a5413,90d5e48d-e86e-44db-9c8f-bec012adab58,3512812438614557,credit,06/26,542
bec0cce0-30a9-48d7-b527-5610bb1b1b67,7ce5d90a-97db-4801-961e-bdd8fbb00375,676314710788,debit,03/27,740
0ae388b1-ca4a-4152-bb37-d8a06ab5e860,e766897e-2ecf-4d30-9cd6-eaaf9356c612,346303960754902,credit,04/25,795
dd5b91ab-0585-4680-b0dc-17fe78af2641,56bba564-e27d-4493-b6b9-3633929f6416,4523569071377208,credit,04/26,214
f619a869-0f16-4b99-a605-9b853fdfb804,ec89c9ff-39e4-4029-9d4d-964abb9968a1,372922307941935,credit,08/24,149
50c2110a-314a-4c0e-bac8-fb4a66428c55,3237af68-4088-4298-9b53-d53b15efbaa5,3564884074068312,debit,08/25,829
65018fa3-a187-47a1-a8e8-13540cb717ea,51bff469-5706-43f8-92a2-b13c63f04d47,180059676886086,debit,01/28,678
fc02274e-91a9-430e-9a76-4010c5d1ffaf,911baa63-755e-48f7-ae47-0c8d592fd431,5254966774387595,debit,01/25,869
9f306466-d901-4ca0-acc7-4481185bacd1,38185ff1-c26a-4710-9a1e-2d83651117bd,36940057449808,credit,01/26,540
1487b0ff-c390-48df-8e65-d1edeca2b9ee,b46cfafa-730b-4a64-99c3-55990f4f6625,582185195457,debit,09/24,787
c87db978-27ba-4e32-bfec-45391e950718,5b9d7b81-acec-4130-b952-c5f0023bf269,3580825811661802,debit,03/26,970
901f096f-09a2-4b91-bb94-3a46a4c03ebc,ef989e1b-130b-4cd0-9777-bc25751a5ac1,4650206737190205,credit,12/24,5683
717d9aec-4c39-4790-b5b3-c5a94a119c1f,26fef2f1-614f-428c-ac1f-b8e9a721b119,501861225974,credit,08/24,6428
df14cb09-d0a3-4d27-956d-1488da3828c9,f1908357-f0d9-4447-b56f-447ef4521721,372911208074367,credit,10/26,313
230232ea-be81-4665-9bf3-0cc393689895,eaf089b7-dd73-43f8-8ecf-4d02d3c3445b,213199467650274,credit,11/25,006
dccf3cba-480c-43e5-800f-790c7a3de387,cc336140-8f26-416f-a238-0a0cf0e196a4,6011013919242765,debit,06/26,025
401259f9-8f73-435a-8ea7-03982b88a2d0,bd8ccee5-c716-4701-9a31-8adbeff6979e,6011511841907090,debit,12/26,699
1d2cff84-2aac-40c7-b027-078421867cf1,efb60af9-965b-42a1-95c5-bb5d6203d724,348303525455837,credit,03/27,445
9054c4ee-a716-4458-b477-7a3268e571bb,07f394aa-a271-4deb-b1fa-b5431d0585b6,375983998229383,debit,07/24,474
bb1c9521-ceee-4e38-8737-65268a604393,b05e6cfb-42f8-4d52-b862-fc05bd4994b7,3500169640061877,credit,04/25,0278
bec10e9e-cb15-46be-abd8-1873e3cac985,1aef0a58-092b-466c-9690-2ac98c3ec922,4060202647061,credit,01/27,017
013ef5e2-ecff-4e55-bf05-4a389cceeca7,44017b12-2b6c-4256-b25d-2442bc3fcb13,36688729649152,debit,08/25,247
e5b431b0-eaaa-4970-a03b-59da9589e790,33d6d49d-c089-47f2-9a40-365956e3185c,4847214396958007,debit,11/25,905
1f5d220d-d1fa-4ee5-b90b-5f46951940fb,6665030d-704b-445a-8d8c-91e66274db3b,4986469366562525,debit,05/27,920
4af566f9-9877-4c31-941a-d196a271548a,8cd9fa82-a59f-40e6-b734-86ea11919d3a,377769191309975,debit,12/26,118
5b7dc89d-3637-4593-bdf9-c0aaa429d406,fbf3086d-9a69-4a3b-9145-56699aaa00cf,4400303519225,debit,07/26,361
c9ffe161-a48e-432e-8c54-39477aca35a2,416b144c-8a90-477f-ad29-5f4341437a42,4594505850716603838,credit,12/26,088
dd56471e-a41d-40b1-a9c5-455c547399a7,edf156b7-3096-493a-8068-fcfa54d055c5,4980768169024179,debit,01/27,614
d7794874-ba54-49ae-8518-de0f5cc50991,0e787f75-59c9-4e0d-bb08-8a35ae6fc77b,3558719043315295,credit,12/26,382
98e996f2-eb99-450a-9b85-d26568933fb4,8cc4bebd-105b-4460-aa2c-61b4071a7adf,5556301583359558,debit,10/25,595
f371125b-30c7-45f3-9c9f-01a2d7ca9f40,bb44892d-ded3-4173-bf75-e286180403ff,340720495897797,debit,08/26,583
e60f3150-44a5-47a8-85a2-00aab8ae6c2b,b06a8ddf-80c3-4cdf-b93a-eaa3713dce1f,2720110036913020,debit,02/27,317
5b434ac4-cc93-4605-b383-a6919836d695,ab8a5b19-ee0b-4b5c-8a88-8b1f2ea59857,6011204051471722,debit,02/26,804
3de86d06-99fe-4b3b-aec4-1c6b76676460,ef4ccc64-95ac-4d86-8b12-1cf633d42120,30486470046496,debit,08/27,271
b7f5e2a8-d173-4328-a1be-47bb72ea6eb4,b1c81e0a-a4bd-41c2-b934-f8e96662dcd7,502082667606,debit,02/25,7488
00b3f921-b670-47dd-9b38-95328e12788b,c91aac0f-113b-4134-ab8c-d35679781174,30493939241197,credit,11/25,094
f8e21a60-792f-4804-93dd-f82194df07c8,b474f4e1-9440-4d84-a86f-aeb01e690893,2275725464827209,debit,01/26,015
de69d564-2df7-4d3c-8542-96aaea97d23d,5776f156-1630-4293-b909-963218e22b75,4132943601036,credit,03/25,235
cee782ad-af15-4672-aebe-1501a75657d5,6f385aff-4743-43b7-8834-7ab0954234aa,4251840352533431,debit,03/26,976
c4806724-6a9a-4a0f-aaa7-54db819aa113,26a07fcc-0734-444a-8e23-d0d83976a941,180082324173129,debit,09/26,689
d3645075-ac50-4a5c-89ec-b2c1b5e39ff6,a8e6c1e9-44ce-4440-a0e3-29025ec4b075,2297474793407839,credit,06/26,637
a99a790e-4d74-47b7-b4e8-f56f3075e382,dbe2fec1-8d6a-4030-a222-d9cd85f58d5b,4088295971009652,debit,12/26,839
d0b87f6d-b2ea-4856-aa56-e9aebccca8b7,35839fff-5d92-430a-9119-7e2ccf28cb08,3593524930491622,debit,07/25,243
5e6fd2e8-ec80-4cbe-8e80-c698933b1ca7,4284ac0f-d6f9-492b-9310-491a5842626e,2720682092030642,credit,10/26,775
80c73004-45fd-4b01-96aa-9480d79f35da,86afedb7-6835-44cc-90a6-8f19adedb913,4873923606989696,credit,12/24,899
f0a99a7f-2b7b-4f05-af1a-e77427a4f9e3,ee36bcd0-0885-4b98-bb65-a837e92187b9,30043508508037,credit,10/27,103
9bcc5a5d-3fc5-411b-9442-1426ee8ceeb8,90d5e48d-e86e-44db-9c8f-bec012adab58,2264223673049297,credit,10/24,664
aa672ad9-7108-4cbb-b14b-ecba19c90367,44ae3fc5-8805-4a83-af77-bb7d2b05192b,4500186648779720462,credit,03/28,261
cc4691af-b3ad-408d-b232-283f3df11663,46b61cb2-c0ea-4f1a-8f02-dedd290fa1d6,4871294651066422,credit,05/26,917
632ba14e-4ac0-4ba2-a9bd-a85d0467a457,657d37a3-c7bc-4187-a26c-cfb435e1c6da,346243311791585,credit,12/25,773
8475e707-5315-412a-8b12-1f0d00a720af,73609689-4ae5-4369-b98a-d02df0fd1a91,3545205581428290,credit,04/28,064
3808d2f7-9045-45ab-8324-f87386db82d2,1a19b7e4-3418-400f-b9a6-b92a1103973b,4295181686815261,credit,09/24,6004
c3891ec7-c20e-44d7-ac1d-269c2ea25c53,dd381e38-7928-4b38-b70d-55e2f275c813,213186259928232,credit,05/28,870
52191fc8-c895-46fb-99eb-0ddb05f3d499,d9db4ebd-fc64-42ba-9b12-96a5cb288640,5199656834434101,debit,01/25,530
40ef35cc-7c35-4453-b80f-e23c5e41f202,9918bd96-126a-4f28-82a9-e8d4aee2c32c,6515496848564535,credit,03/27,422
ab967493-edfa-4408-9b9e-2bb1726d257e,d9cc71f4-60c5-416d-89a7-9dd19744af3a,3550101503675880,credit,05/28,609
9e666cc6-5cc9-482f-aeb5-d85508bac2ad,f1c1db2c-d994-458f-b391-bb3ac65ffbc5,4195244204170055,debit,06/28,6790
e3e61b99-19c6-4acb-98ff-3bd04a7f5dce,a2e8bb7d-25f5-45c9-8dd3-02aa941d9d35,213116988387277,debit,08/26,956
fd582fae-783e-4130-bbe1-30b50c59fce5,3260cba9-7040-4ef5-bd4c-3b2f7093c72b,4919492070610093,debit,11/24,125
050fa8d2-e15f-4eb6-bda8-ce924e3153c9,1c97302b-eaea-47c5-8bd9-7dd9f16e36a8,4022269562710092,debit,07/26,418
b710d25b-36a9-4afd-a06b-b562cffa9c49,c497ab88-3534-4d04-8218-113caa94e1ad,30131441442586,debit,04/28,823
9b93608d-915d-4a36-95c3-cae960a89afd,c0c890ae-acf5-4765-9235-95c47a34ef02,502050876759,credit,03/27,409
f5a92c59-a4ac-4e05-b926-77756340c15d,24bfb12c-3907-40ca-a488-a7059df97830,4362201541818157,debit,04/26,762
02b0e829-61c9-4aad-bd74-833b3e156b6f,0ac0f844-868f-418e-ae44-15ef22dcbe69,180008825854495,debit,12/26,931
866a1cdb-bdc2-41e1-abfe-a1f956b01fa5,1579ff72-80e4-4a35-822d-8ed49c140af5,675950771690,credit,06/27,298
f15da249-eb09-41a0-bf62-b51b9f53386a,e293d188-1b64-4f55-ad4a-1a61f297e1f3,4103359924238,debit,10/25,493
95e17ac1-6ab7-4591-be3d-a6b78e58a010,3930d160-b165-4b68-a678-c7ac7fe7543e,213107552243541,credit,03/26,955
69753af6-8426-430a-a4a9-d8051c20ec7d,6665030d-704b-445a-8d8c-91e66274db3b,639053814005,credit,03/26,998
5f35a839-02d5-4f8d-a761-c651ec55404d,69bfe12c-7d08-4c23-86bf-0d24e9e970d5,6513303002722689,credit,01/27,806
c92a10e3-8c55-4a20-9829-52bd62230937,9c0bbed2-9889-4df2-aa2c-ecc0c159f24a,30194207498499,credit,08/26,077
f2a1d6e4-8e57-41b9-a164-2551df07448b,c833c8ab-8c72-4ebd-abbb-bf1bfd83f117,180029798053782,debit,12/26,077
8695c171-dce2-4eb4-9a8d-af22679fbcc8,fd01353f-c9f6-4eab-9756-621394d3a3d8,4909208944012061245,credit,11/25,606
ebeb6ae1-a050-404f-82ca-8af079a79a90,ead3d729-f847-47cf-845a-d8a91f37b236,180076125878829,credit,03/28,436
489c684a-2ac6-4069-a4fd-d19cf6b9963c,a6eb90ba-a733-4059-8c73-1547a1ddcfee,6011379361987433,debit,06/26,815
7ad486f5-50e1-46db-bfb5-d879efd628aa,2cc6918d-9aad-4aaf-9da1-acbbe3f9b29c,6011436934135021,credit,06/27,075
18fd76a8-2cea-4656-a4a7-6e8ec13f0301,8dd7f755-e3f1-435b-8abe-da3bff8cc095,6559764110715722,debit,02/25,676
8fd93ee2-1856-49d7-93ae-4518f0b40e36,e09f16f5-036a-4932-b62d-f325b07b67ad,3576553089039941,credit,06/27,131
d95796f8-38e1-4d81-8966-77b249166543,0c0e2650-8dc3-4f2b-be31-c7f254ad2057,180042159947096,debit,03/28,704
299ec4ae-c010-44c1-859e-455b5830e115,058701f7-e0a9-4779-864a-ed0e8607ce55,3569964650001179,debit,12/24,422
45e598b5-70ef-4784-b92a-b14d0f321653,88a2d54c-eeed-41b6-86b9-973615fd3415,30202497194098,debit,11/26,216
b5afd9bd-be63-403d-8395-02b02fe4570c,0959e8b9-1955-4ec6-b0bb-08b1f7a290bd,4863512626038456190,credit,03/26,969
3b596dac-4c04-4c38-82c1-55c4b4de9026,d41beea1-a761-4835-b34f-bc64c59b4fc3,341293720644037,credit,11/24,253
144b78c4-b071-44bc-a54c-f34f2f32fe2d,fa6953c8-4be4-4f22-bfa7-df1afb61232e,4675335153643933,credit,06/27,006
e043204d-90a9-4f9a-bbb6-5a222e3101e7,3b3f1e7d-4a20-4484-8fec-56bd84229826,38543773043364,credit,11/27,014
81318425-c229-44eb-ac71-3c03068d1050,46b92200-3b8f-4bc8-a035-e74a58bad375,344404399327195,credit,12/25,549
53fcfaf2-2526-4b52-b9ce-9afde9c123d4,e757a1f5-b4b2-4119-ade5-4baf606fc30f,30030076694349,credit,08/26,3684
5f190f4e-4a37-4fe8-804e-f17b28aef31f,2d9d717a-cc4e-4346-8403-669eead2c537,4956999837130,debit,03/27,957
bfd8b87c-cf37-4464-9a5a-814e7d1e999d,157ee38e-a1e2-4c7c-8e01-abb116a5f2ea,6548393020061888,credit,12/26,991
51db6c44-8686-4681-9fd3-f5118f262f39,56a20a02-6fc6-48f7-96ec-97e3dce53530,4932808021556155,debit,05/27,968
4a17604b-376b-4b4f-b09a-90c34f04b82d,c0191fba-6e2c-4bdc-a6c7-e5f9920e4ed1,630433946997,credit,07/25,614
538ddd2f-b9dc-4b35-92e7-78618ec164ce,f0d6619d-127c-441b-814c-ce8e0aeeed22,4428004244054084,debit,02/28,665
97ede008-2b3c-4ba6-8fe0-78e0ccc16336,d162f0ea-fbc2-43d3-b82f-251d00e91d4a,2239066077490548,credit,01/28,659
c4c592dc-52e9-454e-9fc5-ed2c104cc808,b57b53ea-e6bb-4535-b434-c2d647f4c583,4673166009002400365,credit,05/26,239
2bf298d4-8a6b-4a2c-99e1-0be709aedffa,f0453644-9e63-4a9e-9e9d-3cf4a162a0fa,4024671375314988,debit,09/27,475
d537fa3a-1889-4fab-b93b-d4f42d378645,0df1fae6-4408-464b-9f12-863e68f92271,3542006406066106,credit,08/24,950
3fb604df-d9b9-4ee3-8efc-fda832775cd0,bf9bcf85-2317-43c9-ae6f-97676226bd25,3577336365741367,debit,02/26,629
45563e27-0299-4352-8e14-c99547f08b38,ccc05298-3e5b-4940-9222-bce15c0f17df,4043773451873,credit,10/25,693
af27ae2d-5f7e-44ff-ae9f-cc9029f6c499,4d1eca50-aa2f-431e-b654-2ee0fb14e012,3515904144765653,debit,12/25,424
