employee_id,branch_id,name,position,salary,hire_date
c3d09692-9687-4dd6-81ec-24157b655913,bbdc657c-b23e-4c17-ae41-b693c8819a28,Danielle Harris,security,79475.59,2024-07-14
495c75c0-8390-4f59-91da-965e7dfc72e3,f27f4d66-7e7e-4fde-86df-317e36bb2605,Jasmine Golden,teller,106711.89,2024-07-14
2e945a6d-b5e8-4a38-8a52-a043b9d2a2b1,8a10f395-5098-49da-b1b1-c6728e07e2f3,Joshua Bowman DDS,security,48882.65,2024-07-14
790db8cc-5611-47f4-ac28-455542e45525,bbdc657c-b23e-4c17-ae41-b693c8819a28,Lorraine Shelton,security,87257.79,2024-07-14
25258dc3-a4f5-4459-9555-fcb8175e0aab,faaec5ce-a74c-4307-8ad2-cbaf57cd97ef,Justin Hoffman,security,44158.78,2024-07-14
a3ac5ba4-7889-4519-a49f-e5ebc40cba59,e805510c-8119-4732-9254-657440c08ea3,Matthew Phillips,manager,96668.92,2024-07-14
d77e6fd0-bf44-48fe-a2f7-0b998c06fe74,234c680b-fda4-4e0c-80e9-5d28c050802b,Melissa May,teller,41533.42,2024-07-14
6bb555ea-7deb-4203-82e0-80ab3beba1c1,29c6111c-bf2b-4a14-9d0b-48d130905114,Amber Suarez,teller,65473.38,2024-07-14
e9e5f14e-2901-4911-9212-e46f3425bb76,03353cc6-da9f-4d3f-9125-0bfc910a8aa9,Cheryl Young,manager,35703.08,2024-07-14
96246e93-565a-4ada-be12-f76dd0c03d9c,c3a6e591-6fcf-4194-ac06-4cd7cb881d6e,Monica Vance,security,115329.92,2024-07-14
05f42889-4bc9-4e84-a43a-965f21c5aacc,218108ac-6a4d-49fd-90e1-18bdad874226,Miss Stephanie Farrell,security,58013.95,2024-07-14
523316c8-8746-42ed-a0c1-194d5a6f8b82,9271961b-31f4-4fb0-8dc9-a72e097eb8be,Steven Peters,security,119818.23,2024-07-14
e094a5f1-c9a5-4313-9071-f82d65498578,1c3dfa06-1876-4db0-9d3b-48064736e60b,Mitchell Franco,customer service,52405.61,2024-07-14
65b83a87-ae14-4030-9500-b68f2080b0c5,9271961b-31f4-4fb0-8dc9-a72e097eb8be,Christopher Hernandez,teller,35207.87,2024-07-14
c62b2055-9246-4eb3-93b8-9df62ae18ea9,bbdc657c-b23e-4c17-ae41-b693c8819a28,Erin Martinez,manager,44739.89,2024-07-14
d70d8b32-6c44-4f92-8984-f1b73368c528,c3a6e591-6fcf-4194-ac06-4cd7cb881d6e,Joseph Brown,customer service,57455.59,2024-07-14
595f9c01-d751-483f-b81c-9852940b8dea,ec066809-ab21-4dcb-88fe-d1593c821a64,Derek Dillon,security,51182.23,2024-07-14
8cadc274-a20e-4fb8-88d4-6a78220bdfbe,b15807bc-8d9e-4c1a-880c-f2a3d60d263c,Travis Pineda,teller,73600.47,2024-07-14
62180721-ff1c-43b1-9598-b4dbaa2fddcb,71167466-323c-4d19-8fd1-d9832f0a9f55,Denise Reyes,teller,110007.83,2024-07-14
09667e72-d688-48bc-81bb-7c024951e51d,bb5c1809-9a7c-4a94-b2a9-e4c8487b96b2,Ms. Claudia Ward PhD,teller,94290.19,2024-07-14
6795aeea-a765-4a2f-b9d6-972fc52bc6d4,5fbdee03-9b35-4958-ad0d-48b275f1f817,Thomas Ford,teller,81331.71,2024-07-14
08c83a29-6140-4261-867d-377831e1d759,e6164165-4e13-4429-be89-462e20d3c135,Michelle Garza,teller,69559.15,2024-07-14
36b21c62-2b06-46ac-a268-c743f49d3956,ffda8b37-5bd5-4858-929e-598d97ec68ef,Robert Cook,security,62817.62,2024-07-14
4e7d93c4-9526-4d4b-ab78-45e3e1845e6c,a2d46bdc-a8ef-459f-a1e8-13447a34787d,Amanda Young,customer service,103103.14,2024-07-14
9d76d70b-09ea-4b49-864a-34194c87506c,e270e126-6c0b-4c49-9b99-e47aa69ad924,Tabitha Navarro,teller,111898.23,2024-07-14
573704b4-abe5-46de-aa60-182e8fddaa42,99175c3c-ba12-412a-8bef-6d6ccc372ec2,Michael Graham,manager,44795.63,2024-07-14
16d25649-5191-4548-985d-9a2e7ab0c803,85bf394a-20c7-4052-b7cf-9adca637f46f,Jason Spencer,manager,78185.98,2024-07-14
379ecb37-9ec3-4caa-a0c6-4f6bbc917cd2,c7b18b2e-e2f1-4f6f-8bfc-16867e8db3cc,Donna Jenkins,manager,39685.89,2024-07-14
8aeef05a-745c-4b0c-9d3b-8584fd549887,d50ff226-591a-4e86-af00-24756778c785,Whitney Howell,manager,101057.49,2024-07-14
6a638d80-fa3f-41d7-a201-b4a532375419,cc18006a-544f-4b93-ad0a-c2cd15860982,Richard Cook,teller,56364.16,2024-07-14
af967bac-1ae4-4f3a-9448-290717442b70,750775c7-f13e-42a1-aaa4-a25f4a687632,David Smith,manager,66615.23,2024-07-14
58d946ea-7c63-416a-a61e-d6ebdae29743,e805510c-8119-4732-9254-657440c08ea3,Maria Mcmahon,manager,65089.68,2024-07-14
735eb9fa-b57e-47a1-bb5d-948c058e0fcb,bb5c1809-9a7c-4a94-b2a9-e4c8487b96b2,Joseph Ray,manager,113863.21,2024-07-14
be05100a-9f65-438e-977b-9be28356d303,73f9d3c0-ef64-4ec3-b7ae-a8a9412cfac2,Jared Tran,security,53084.84,2024-07-14
5d6fa853-21fe-4047-83a1-64d15673c214,f9afa6fa-c8e8-4532-a8b4-cf4124c50cf3,Micheal Gomez,manager,68099.62,2024-07-14
8a108174-c4ab-4528-8b97-2fe97aeb9bb7,bae937e7-c098-4e9b-b5b6-6b47b4bf117b,Michael House,manager,102894.25,2024-07-14
f4c6f93c-f99b-4125-becd-678d0743ca72,71abcdcd-98d7-4e0b-a925-3a03d08fc33c,Denise Keith,teller,115633.01,2024-07-14
6d5ddc7e-265e-4302-83a4-ea2e3721bc1b,bfd02120-2d77-4c55-b19a-74c13788dd39,Alexander Burke,security,109895.72,2024-07-14
61c5bdae-0c98-4792-a179-97e5cc68519f,67aba811-3f48-4f96-ae18-742920d8a352,Rhonda Archer,manager,112487.14,2024-07-14
0388546d-4de0-46f7-b060-2cf361d8d84e,68496e7a-2782-4689-81c6-c2395d43391a,Ms. Maria Hernandez,teller,77611.27,2024-07-14
fc638d5f-4f7f-4599-b550-1141c80eb6f1,7c9603a3-0b21-4ce4-9667-c9d9f460fec9,Jonathan Hebert,customer service,88935.14,2024-07-14
4e8af9a8-c12a-44ce-b365-85213bd54722,cc18006a-544f-4b93-ad0a-c2cd15860982,Cindy Guerra,manager,115401.21,2024-07-14
acae0908-e17c-4a78-8689-404249e90ac8,fd3c5d8e-3e5f-4a7c-889c-39c90e3373e1,Andrea Evans,manager,92901.53,2024-07-14
73aad784-6357-4dd4-a98d-4f18e28eae10,ebc067d0-796d-4273-8fec-5a7226e5cdf2,Joseph Leonard,manager,77638.19,2024-07-14
56829167-9b4a-4d60-9b6b-428a20c8f6ec,312d2527-8f72-4171-bd70-7e27964796c4,Matthew Shaw,teller,105618.0,2024-07-14
0412da61-4707-4e8a-adf5-50aee2742248,ffda8b37-5bd5-4858-929e-598d97ec68ef,Meghan Lowe,customer service,111625.29,2024-07-14
a78bd3fa-cb91-478a-954d-64d7b9cca205,58091d16-fc32-4d93-901f-8b7a97c46db7,Patricia Haynes,manager,111042.48,2024-07-14
b70f3ff7-2ed0-46d1-a683-18117104c511,9265c872-217e-485d-bc9b-9d16f33ce54e,Karen Pratt,manager,52204.37,2024-07-14
a208a6cc-e96a-4ce7-926e-0f6ed293f735,351fcd2a-15b3-4afc-bf10-64260690b625,Sarah Smith,manager,91278.88,2024-07-14
9c429f24-7329-45c5-a35a-1979082b55e3,29c6111c-bf2b-4a14-9d0b-48d130905114,Cynthia Schwartz,teller,116849.04,2024-07-14
0be2c724-e927-44a9-9bf4-c59490ea6b81,cb8ff262-f0f9-4814-b911-abc6152dc0f9,Kurt Davis,teller,62175.98,2024-07-14
0137124c-70f0-42f0-9995-620eb418cf34,e3677159-5b63-4290-ad86-57cbaba563c2,Margaret Woods,customer service,46706.95,2024-07-14
3e91876c-699c-4e05-ba8b-d17755ad5e19,4f91d2d4-e1c2-4b4f-b00e-215aa1b08b73,Robin Griffith,customer service,53198.34,2024-07-14
e484cb70-c447-4bd3-93f6-b4bf0bf50e09,351fcd2a-15b3-4afc-bf10-64260690b625,Gregory Flowers,manager,64332.97,2024-07-14
3c59d5c1-5e3f-4109-afd9-462b950991bd,fd3c5d8e-3e5f-4a7c-889c-39c90e3373e1,David Rivera,security,97719.7,2024-07-14
3542572c-8e2d-4a23-b1d9-d36a6b1dd116,418589f1-4d7b-43ab-9a7e-3e328ec56a6c,Sarah Munoz,manager,85762.29,2024-07-14
b7ea3fc6-bf02-43c9-bd6c-f049793dae39,bfd02120-2d77-4c55-b19a-74c13788dd39,Mrs. Sandra Mcclure,security,34162.83,2024-07-14
194eb5cb-9b9a-4395-b3bb-79c6e21bb900,f9afa6fa-c8e8-4532-a8b4-cf4124c50cf3,Denise Harper,security,37210.61,2024-07-14
43c0bd89-766f-490e-8f95-7a6d11528461,fd3c5d8e-3e5f-4a7c-889c-39c90e3373e1,Devin Carney,manager,100697.0,2024-07-14
a7ec5867-d26d-46cd-8227-646aec2c5fbb,312d2527-8f72-4171-bd70-7e27964796c4,Tina Harris,manager,76488.53,2024-07-14
312ab39c-c981-449b-974f-a2b549e98c49,8a25781d-f375-46ec-9d35-f31e78517177,Thomas Hansen,customer service,72899.69,2024-07-14
eeb63d62-e198-4788-84e9-ec7225e9238b,391e4bba-1eaf-4477-89a8-112e3493ce0b,Jason Smith,customer service,68317.71,2024-07-14
e3e0d24d-79f7-40c0-86f4-85617e07e7b8,c3a6e591-6fcf-4194-ac06-4cd7cb881d6e,Craig Parker,customer service,61300.55,2024-07-14
4da5d563-f366-4074-8c8c-242d8863a448,e6164165-4e13-4429-be89-462e20d3c135,Jennifer Deleon,teller,69270.37,2024-07-14
d272b54f-55a5-486e-a522-ce38f808d549,8a25781d-f375-46ec-9d35-f31e78517177,Martha Wright,security,42281.98,2024-07-14
8660a4e2-bd7b-4506-bdb4-db80809d5476,ec066809-ab21-4dcb-88fe-d1593c821a64,Billy Moore,security,57258.75,2024-07-14
62c513c6-ae99-425b-937a-75991736f839,580b5c8a-9ff3-4334-aa31-0078ca8f0da4,Jason Williams,teller,90464.52,2024-07-14
004d4913-40b4-4608-87cd-5c968eda3358,234c680b-fda4-4e0c-80e9-5d28c050802b,Andrea Morris,security,76756.26,2024-07-14
1b67c5d2-5f1a-4594-b42a-ea1c854fcd33,1368414b-2597-4f9a-978a-d59489973d65,Kevin Cross,customer service,46117.6,2024-07-14
7cc7975f-7779-4dc9-a09b-8598b4b0ed0a,53b7f543-3fd9-4f8a-abc2-6987b6c1c821,Alejandro Snyder,teller,115595.36,2024-07-14
60502016-b113-487f-8c1d-d952e35df0b2,02b5ad56-a6e9-41f4-a01e-3e6ff6cd955a,Bethany Jordan,customer service,118036.96,2024-07-14
ab94c7ad-9f5c-4465-a2c6-fa2ff9810c8d,bb518c81-5f4f-4832-bbfb-be71fa30df00,David Richards,customer service,75957.29,2024-07-14
0aca9418-e60e-41d1-9134-efbab54e973b,6f6edb74-f323-43cc-b370-f09c889c4461,Karen Eaton,teller,106119.76,2024-07-14
11628549-4b7f-4a97-af97-37514d3cf991,ce979b75-9030-49b6-a2e1-465baf5483ec,Martin Prince,security,110100.28,2024-07-14
7ac89c9b-7f67-4182-92b5-d4fa48fbb49f,f266da40-db76-4bbc-b8ae-99bafd21ff9a,Leroy Weaver,manager,62646.39,2024-07-14
f6f54b0f-e0c8-445d-acb7-37334b1a9115,e270e126-6c0b-4c49-9b99-e47aa69ad924,Joel Knapp,customer service,80413.58,2024-07-14
7270fbf2-5e95-4db3-8f8b-863bad8e5f2d,faaec5ce-a74c-4307-8ad2-cbaf57cd97ef,Courtney Good,manager,41953.64,2024-07-14
5462c79e-8dce-4185-93c4-2f907c886c16,312d2527-8f72-4171-bd70-7e27964796c4,Nicole Johnson,manager,88451.03,2024-07-14
0df15f52-0044-4c5a-842d-89062681a9e1,7a16d31d-1bb9-4dc6-bd32-4e8924fd4788,Dennis Arnold,manager,59147.32,2024-07-14
5f524bfc-8981-4778-bc43-4ac7b10c058b,58091d16-fc32-4d93-901f-8b7a97c46db7,Catherine Lucero,customer service,81308.72,2024-07-14
f0dc20ed-560e-46bb-9661-ae66ce53cec7,418589f1-4d7b-43ab-9a7e-3e328ec56a6c,Michelle Robertson,manager,107666.93,2024-07-14
c58771b2-1103-4608-90ae-a66bf5c0c676,1368414b-2597-4f9a-978a-d59489973d65,Beth Brown,security,51469.49,2024-07-14
0412ff05-0736-457f-a5b4-0e073027f74e,03353cc6-da9f-4d3f-9125-0bfc910a8aa9,Gabrielle Meyer,customer service,35124.55,2024-07-14
b0b6b5c1-ccb2-4150-805f-832615a58fdf,02b5ad56-a6e9-41f4-a01e-3e6ff6cd955a,Diana Garcia,customer service,103494.9,2024-07-14
2b224e71-56f0-4cc7-a469-f376a01f2d3a,ebc067d0-796d-4273-8fec-5a7226e5cdf2,Edward Park,teller,102228.11,2024-07-14
1e4a2c95-c22e-4a83-99ad-a090cf804778,312d2527-8f72-4171-bd70-7e27964796c4,Jessica Hall,security,103933.29,2024-07-14
5cf756c8-5365-4670-b9fc-f34fcdeebec7,ffda8b37-5bd5-4858-929e-598d97ec68ef,Nancy Jones,customer service,93239.61,2024-07-14
b929e5f5-4b71-465c-ab2f-32550e627701,bae937e7-c098-4e9b-b5b6-6b47b4bf117b,Clinton Malone,manager,116442.28,2024-07-14
99363e8e-b95b-4a26-9d38-a7b81c4790ab,70fba41d-0fb6-4c08-a6d6-51b136266f7d,Andrea Garcia,teller,62706.33,2024-07-14
72008216-e406-422d-aa2d-d19cd046e01d,9265c872-217e-485d-bc9b-9d16f33ce54e,David Gaines,customer service,84963.02,2024-07-14
111b44f5-7346-4084-83a4-19fbd8b4a71c,fdc3f0ab-25ed-4856-8b0b-753ba9ccc2c9,Arthur Cowan,manager,47410.37,2024-07-14
94880db9-f3d0-4b70-acac-f0fef130b987,06387f35-2c27-4fe2-9f0a-43ec4b4fd0ef,John Nolan,security,58519.05,2024-07-14
b6c275e1-e5f1-4095-9e91-7906c35fd480,ec066809-ab21-4dcb-88fe-d1593c821a64,Darin Perry,customer service,69544.53,2024-07-14
9a54692e-c1f5-4c17-8293-b80ad19d44fc,bae937e7-c098-4e9b-b5b6-6b47b4bf117b,Brandon Wolf,customer service,75350.55,2024-07-14
dace4b7b-461d-44b6-bc72-39f54da7c3ef,5fbdee03-9b35-4958-ad0d-48b275f1f817,Nicole Baird,manager,88368.28,2024-07-14
9e08021b-29c9-4744-880b-38e7f03260ab,24966eb4-8ce6-4b61-83ad-43ed394ba4a8,Bonnie Singh,customer service,54950.68,2024-07-14
699dd2e9-578f-4240-9436-9466e04470d3,c45b2d5b-dda0-47bb-a320-4376a0a74c01,Dr. Alexandra Bradley,security,96710.37,2024-07-14
b2e24d0e-e1f3-4cbe-8b67-21f43f59c224,ffda8b37-5bd5-4858-929e-598d97ec68ef,Jerry Mccullough,manager,38148.63,2024-07-14
fb7c8116-bebf-4201-af17-23bbb95eacb4,beef985e-cdac-4e52-9a24-0ba9696fb98d,Brian Garcia,teller,60109.5,2024-07-14
02207669-5c0f-435c-aad8-85553c63935a,faaec5ce-a74c-4307-8ad2-cbaf57cd97ef,Bryan Ryan,manager,52900.19,2024-07-14
9a4b901b-da41-402d-ab3f-5c18a5a46c27,410819d2-cf9e-4646-bf20-9cd599298f98,Katelyn Snyder,manager,31326.3,2024-07-14
9eb8f288-1be5-48c6-ad52-c9b11a9d0e6e,71abcdcd-98d7-4e0b-a925-3a03d08fc33c,Kyle Johnson,manager,61731.4,2024-07-14
48b8c1a0-f532-45d3-9004-df78d89da690,f1903c9a-d8a1-4357-bbaf-d56aab8be5b4,Billy Sparks,customer service,62437.55,2024-07-14
7be15aba-0067-4d32-809c-b573976dbd4a,bcb055fd-3436-441e-af37-04112da074bd,Gerald Stewart,manager,108857.16,2024-07-14
c1b7c2e4-2811-4c70-bfca-69ad07dad96c,cb8ff262-f0f9-4814-b911-abc6152dc0f9,Karl Davis,security,43582.57,2024-07-14
63e824f9-e54a-47d6-9639-13641dd58453,1c3dfa06-1876-4db0-9d3b-48064736e60b,Aaron Ellison,customer service,117526.76,2024-07-14
0a7d7c59-8f60-4d33-b021-87e6feff97b7,234c680b-fda4-4e0c-80e9-5d28c050802b,Mary Thomas,customer service,112016.27,2024-07-14
aa92e4ff-419c-4eee-9a0a-e98260ae79bc,99821d23-8688-44ac-bddb-26bf0166111e,William Davis,customer service,47879.56,2024-07-14
53b69c70-f592-4ee1-b8ef-185b7a746ebd,4f91d2d4-e1c2-4b4f-b00e-215aa1b08b73,Logan Reed,customer service,115640.06,2024-07-14
0cc5f140-1054-4359-a060-2af9f72040b7,d38b92ef-6b9d-4f02-97a9-0e122245c64b,Kenneth Santiago,security,73269.07,2024-07-14
7a39dd5b-ae39-4c3b-aba2-268f3fc1d8de,70fba41d-0fb6-4c08-a6d6-51b136266f7d,James Jones,manager,96155.92,2024-07-14
f7819a99-ef6a-4a1e-897a-60d89b11235b,24966eb4-8ce6-4b61-83ad-43ed394ba4a8,Nathaniel Gilmore,manager,50232.36,2024-07-14
1d72a23e-c652-4649-9e9e-b0f0311e6997,ebc067d0-796d-4273-8fec-5a7226e5cdf2,Lisa Hanson,manager,32733.77,2024-07-14
f91cd0b0-0306-43a6-af22-5a4bf5745232,6e7ff43c-0419-4d3e-bfc9-849f13c5d9c7,Selena Lawrence,customer service,75638.65,2024-07-14
ef9a8a26-5557-47cf-a224-dc94f6ef6038,fbbd8056-95d0-4dfa-b5ea-bbf0f6810e5f,Peter Sanchez,customer service,85936.82,2024-07-14
fb02c5fb-1230-47d5-b880-fa219b370dc6,4e2effcb-b94c-4630-8ac7-7d6515f53838,Katelyn Greer,security,89526.23,2024-07-14
d341bfa5-ac3b-4940-aafa-e758f205cecc,8a9334a1-b139-474a-b2a9-a46b8f8d387c,Rebecca Williams,security,57302.86,2024-07-14
858837e4-4cda-4008-9e39-b0356fd4c8ff,ffda8b37-5bd5-4858-929e-598d97ec68ef,Andrew Moreno,security,65798.83,2024-07-14
2a64a537-1dd1-4a65-8cf6-f64f597a948f,c7b18b2e-e2f1-4f6f-8bfc-16867e8db3cc,Walter Lam,teller,93079.28,2024-07-14
b89e9423-1d81-4497-b0b9-b22d4d03a117,ec066809-ab21-4dcb-88fe-d1593c821a64,John Vasquez,teller,86683.55,2024-07-14
c2ec65b4-aa91-4590-a2b6-dc3c440942a2,bbdc657c-b23e-4c17-ae41-b693c8819a28,Maria Ramirez,manager,75735.74,2024-07-14
8ef7efcf-4a54-4731-a018-527e31840aaf,418589f1-4d7b-43ab-9a7e-3e328ec56a6c,Alex Harrison,teller,101780.15,2024-07-14
13b747d3-0adf-496a-8367-3c952bfea32a,d50ff226-591a-4e86-af00-24756778c785,Veronica Figueroa,security,65022.17,2024-07-14
2c365187-34ea-4304-a678-fac4a1a5bddb,f6ad58a8-cb8d-41c3-ae5a-d94f0fb21de6,Kelsey Hernandez,teller,116822.01,2024-07-14
f1bf3b2f-46de-445a-b98c-5274d48c501c,94b19d11-a86f-41c5-af26-f86939ba5de3,Mr. Robert Green,security,59557.3,2024-07-14
