card_id,customer_id,card_number,card_type,expiration_date,security_code
be13848b-5708-49d4-8295-85ee69e22bf5,c45b15dd-84a8-4567-a808-00f251f0a11e,180013812748981,debit,01/33,732
b9077ad6-0fce-49b4-b7ef-60fd582c5aa8,4c3713e2-f534-427b-b422-6715694fa816,3543999865113006,debit,12/26,160
db6e148e-b33d-4369-a957-53611ede8dda,6067bd08-76ed-4cc9-baed-ef4ba41020de,4339696932544722227,debit,12/28,700
9c31c079-9743-4ac9-9796-788fb779dfe4,29e77063-dd2b-4af0-aeea-c134b638ac16,4453802864149417,debit,12/25,989
10e034dc-836b-4d3e-a1e8-568d39e307fa,e392b789-56df-4c2e-8ee1-01717ae5344c,6510830071727879,credit,03/34,036
8bfdb64c-d410-4c91-81e0-93493a6366cd,0538775f-2f05-4815-b275-6be9d0b05d4e,4492555483433832195,debit,03/27,672
97de14fb-60e6-4ae2-8e29-639ce0f1e8dc,ebd1c2c0-2d97-437a-b447-496dc1f42cb5,345259310007980,credit,05/32,022
0ac237f6-f45e-489d-81c0-c61bdd598cea,3e02d452-96fe-4523-ab2a-c3487e6dcb48,38758485361132,credit,02/25,778
b3063495-dcee-4a34-aeeb-e36280ae2594,dda891f5-0cfe-4545-ab19-66c5d7f6b959,340618866296542,debit,05/33,447
ae4a57af-a2bf-464e-b411-068a7ce3daa2,e4b284a9-b476-4a96-a302-8eb7f3b570e9,4887060787692999,debit,03/31,7139
a978acfb-03b7-4c3a-ad87-8cd0c61b319c,a215f5e0-2bb4-4a8a-8b77-7738ecceaab5,340897648000501,credit,10/25,770
ae2b8560-bc8b-449d-9da5-98d41143ce85,b98baef0-3c24-4f12-81cf-a043cc1c34a7,6598525000160185,debit,10/29,567
4876f345-7d92-4549-8c43-fe96a9e3bca1,cd9b5e03-9554-4d50-a8e6-5123f3aee87c,3590078097533489,debit,08/32,0077
c19e5ac6-03be-4694-b868-c055000cca4c,a906597f-465a-467f-bc0e-1eb2e2db1e42,30376665278956,debit,02/34,2246
80cf273d-7fe5-4f58-91f6-4fcd225a8c56,e575dd1c-2a30-4127-af54-ebff5b0e6e0b,6505936306483316,credit,03/33,756
22af2cdb-8f29-48ec-85db-526ee4ff88c1,6e33de70-efb1-4b05-a6b1-b833a3df591e,639077322688,credit,11/27,384
80e585c6-56a6-41c6-a470-18d78622bf46,38e0a56d-9de9-4a8d-9d5e-818753b62328,30557574123322,credit,10/27,015
774b6a1e-7cb7-40ce-9e7d-b952e4353f7d,a1793016-da79-41b9-abe0-5088aa2294fa,36252308088165,credit,05/26,500
e1f24fc0-139d-450b-8d3a-7eb546950a22,e805711e-2161-4456-b18c-483b38e3d631,30317999675921,debit,08/30,3288
224339f7-8f66-41b9-b978-982f520be7ce,75ff7723-4635-40ae-b0ad-61f5351f37da,3542510338177840,debit,07/27,232
9e2e6e4d-d413-44e9-b2bf-eec189090803,9ed7f0c6-1c70-4e78-9e94-dffd09565be6,4074490015329,debit,11/31,179
d34c6418-95dd-4116-a5a5-cf0c091675f9,1e1fda77-014b-4b58-8d06-d706238d245f,3560996399643449,debit,02/33,098
0d09260e-790f-45bf-82ea-d5f05a57f4e7,e60810f6-eef3-449e-bbdc-0f36f604a495,4237474899065571,debit,07/25,493
ed8c7fc6-bf04-4d03-9e55-258eebb268e1,ad10139e-36b9-4c92-8f93-ada3f20114ff,4855207428690964751,debit,05/25,487
56ea60cd-f47a-432f-a83e-bf1d4398391a,2d4e6678-3a95-4af8-ab7c-e26e5b6d53d3,5409894904819226,debit,11/33,5705
a773a38d-9231-4cb3-a45f-29ebb0f68fef,cb5f49c2-a638-49aa-b1f3-c6be5fd0cf8d,4698246025822810055,debit,08/24,794
8be704ef-e6aa-421b-9baf-69aa738897b4,4c29da83-0ac9-4fec-9839-4db4c8724c0f,3523382099615415,debit,12/26,052
c9ef4920-c32f-41b4-9ee2-ed934d66266e,3ead1d3f-ec1a-486d-a02c-1df07702f689,4451824247901370710,debit,06/26,559
dc4fcf0c-5d08-42da-8a48-9c4f459cc09c,aed4d772-88f2-4f6f-93b9-62632d88200b,3588139922828199,debit,03/33,986
b06c9881-f657-4c7a-a904-baa7d9400b4c,0a1cf62e-07fb-4ada-9558-5322187d966c,4599788004926431,debit,06/33,214
495507c2-fd48-4ae2-93dc-00d189babdd1,36ef7ea9-bb70-4aa8-93be-8a5c488c0391,6011180818925897,debit,05/30,812
b8a2a793-0167-4950-98a5-2062b4f047f6,e48a5a4d-2f32-44dc-889a-f8a29348837c,4953982512846,debit,07/25,875
698359d8-6474-4a4e-846f-5e77ca04a565,b0985e35-5f7b-49a6-b588-62b28b69ad67,2257866793582230,debit,11/29,718
a7b0fbe5-5d2f-49d0-8e6a-f8613fdb4af2,301bd095-b1a3-499d-a2cf-d70b233fee71,213151840626893,debit,12/25,031
6a5f0a31-ba20-4ce4-9721-eb949a6a8689,15cdaab3-cb6a-4b2b-9646-93eadc57718a,30232778388945,debit,04/28,9707
5f187157-3850-4cce-8a0a-869612157f63,f3aab3b8-3684-48f7-b881-9c05712e0b71,347852606992531,debit,11/31,741
b6612e19-2fbd-4d40-b359-bdd62b0e7abd,192f0d33-fe3e-4b6a-ad62-c15646ae00b2,503892216899,debit,04/26,798
1da66a7a-a064-4c6f-98d8-df3552184451,8ed88249-d550-440f-bf73-1b7d94140619,30150149600519,debit,10/30,302
3836ee69-f0cd-4510-9cb6-7f4e033b94f9,b0b7453d-7239-43ba-bded-a8a2c3de9c2e,3563213774298626,credit,05/29,360
823cab74-d8c5-48f0-b671-911861dd2562,6db863cb-f7fc-47eb-8a99-cce881aa947a,4635824480751534,credit,03/32,685
9d5599b0-d2ea-4577-8039-2403eee416d2,6e0e42ea-2804-42bc-a25b-78738955d8b8,213181544669931,debit,06/26,665
3685ded1-5557-484d-9f3b-21b082b69fbf,878f4cfd-3fb0-47ce-94d6-646260665fd5,3542979649157819,credit,11/31,720
bb427908-45c0-455e-a8a6-c6c551cf4c56,fe02a6d2-9286-437d-8f6c-6e7c76baf881,6536081917284481,credit,10/29,511
12746900-3355-444d-ad76-1c2709a2a5a1,c7d2fe41-f998-453a-8d96-d6d31ee94597,4700919461540882706,credit,09/29,088
65ca834b-cccf-460f-af75-fe75248c44c6,e657fea2-968e-4362-93b1-6c971b45d563,5362080008973128,credit,06/25,244
141f5cae-10e4-4601-bea0-a7b0173676d1,5d1afc65-1999-427e-b742-b4bc2bd9da6e,4468208119041057,credit,01/25,610
38107126-58d3-426c-b78e-25bba909bc05,bf3f461e-0c4c-4993-8153-bf0cee98caf6,379412875505125,debit,12/32,811
e3accdf5-9cc1-4d03-9fed-56d7383ac38d,ef07813c-6cc5-42c7-bfc6-9b403e8b1b9b,4345180476180634007,credit,08/25,931
8a921d24-68fb-43a3-a568-fcde581ba767,3a30f164-15ae-4c73-8c51-93603aed5a4c,4942629851721018,debit,08/31,5443
59fc530c-2858-4faf-8eb7-de54f82d1f55,c16af039-0f22-4ee7-b3f9-63ac8422d808,180004313219184,credit,05/33,720
9026585d-c31e-455f-8a53-0e783e1c8e3a,61e9253c-2b33-475e-8e5e-b9199766528c,30010517956655,debit,04/32,954
491ca578-6ec1-4d34-88ae-140593230d4f,c29fd716-1b77-4476-b80e-30bd8872f55c,6011127483195363,debit,03/34,918
75b21d47-f1f7-4e50-9e55-147a8c39973e,ce42f839-f378-476a-892e-280e939e6da2,370178639403787,credit,01/25,891
22f6d81c-2515-4fd8-b4ed-542729bb12fe,9baaa381-95ae-4e49-b955-38b5a44947d5,2528404143003492,credit,11/25,971
bb1e119e-25cd-420d-a6e6-93e4c1b459bc,2433833b-c13a-4a74-81bd-798d09bcfb66,4008614050242,credit,04/30,454
1dce565a-d0ed-4afc-bc03-8c457e940805,e805711e-2161-4456-b18c-483b38e3d631,3577532688521599,credit,12/24,965
1c317d9b-82e4-4038-bbe4-55c55db81d4b,c8319e92-e3ca-4e79-9790-7190f62403d3,180014342585661,credit,03/25,513
0d1986b5-2365-4e49-ac03-b8259fc8dcc0,0b4fc628-137b-4db1-a6c5-2b7d959fe4cd,375317924597185,debit,05/28,749
ac40a71e-43d6-45fd-ad8d-800c910c05f8,178a49fb-3890-4122-ba62-3b3e6b3d4b58,503852564734,debit,07/25,038
49e97ae7-c5f2-42dd-8d21-12b0cac37286,d8d8976f-02eb-4295-8010-0b095b27a70c,4402003978362754,credit,05/29,6754
f29a9947-b909-4a02-9c45-b8f07c7f6c6c,ff1e544a-8c14-4558-babb-5b13e29edadd,3587595208833404,debit,04/28,1151
5af9b3b1-e457-4cfc-b8d4-8e3d110e1f19,7f2bc24b-b102-43fd-b7c5-1a3a06b902e2,341628080860873,debit,11/31,273
3525e90d-3e2a-4c36-b46b-1b69e6179433,99860f84-f7e0-45ae-b904-158cad9737f7,4317845344922,debit,10/27,903
0b1771ae-5d5c-420b-b77d-f7193a52e722,caa7cd76-faed-4335-87aa-4905c77a0fc5,4209545442159005,debit,01/30,308
084587e2-90d7-4850-b54a-7ea8e1fc79e2,f3bb57a5-dc2f-49c4-a6db-83562da80d4c,3505344683188433,credit,05/30,135
6870f85a-35a0-46a3-9b5e-e664268417b1,308f77ad-9d6a-4a85-bf94-0e22a09938ac,213110529812877,credit,10/28,573
c307cf34-b18b-4730-9b4f-e51240721065,23b04454-cde7-4107-94f4-9b203f9be99c,36883564000302,debit,01/32,519
e4c94824-1e05-42e5-8741-83a52ac47ead,9e667def-5ebe-47e1-b925-c4d1d113a312,4544038743236,credit,05/30,620
b04d83ba-2685-4dc6-9f0d-707952abd982,b75d5de9-67bf-4b12-8dc0-ddfe2ef08724,30097656657178,credit,02/27,292
9e423b5f-c784-4320-affd-f384cd28d270,7f8afb59-e4c1-4a69-bd75-c25dddc4e6c0,30453750905288,credit,10/24,435
23a2d2b2-1a0a-4b7f-bfab-87286531a818,2ce1268a-98e9-4b72-9104-83e63141072b,4911714101189,debit,03/29,942
81f861a4-5a12-45fd-8ef9-25eb38e992e9,57b8e5ca-4170-45b1-b8dd-7d4b2b5318aa,6525647302214045,debit,02/32,558
5a1b691f-3acd-49ce-9a13-037c323b6d8c,7d0b2546-e680-488e-9994-3e016add5140,4984686510806730677,credit,05/27,367
5bef4263-f72c-42c6-8a62-6e5ccae00b42,56dfbb04-3caa-42a9-bd5b-438305d6cde8,3589779120026077,credit,01/30,758
49c7cf9a-8992-4349-a973-8fc31dc48105,be03e08c-ed1f-4fac-96b8-18afaadb489f,2232870304546874,credit,02/29,610
3bfaaec2-ff63-40ec-b39c-832259f45a74,6d236ade-7ed0-4e2f-b89b-32c5b0402573,4405282340625935,debit,02/28,946
0a5c1d18-33ff-4e7e-86b6-f0c76266cb8f,510212f9-a18b-44e3-80cd-881b3712704c,4707732026767250943,debit,04/30,910
41b7ccc5-0fee-4dde-bf66-4cd982c2f73c,5432dbf7-9309-4219-9354-3d70013f15ee,180016631114657,credit,10/33,800
d6ab5c39-a5f6-4e43-b268-1d8edb9637f6,9f24a00c-f4d0-409a-b751-c6f38367cc24,3554294975051635,debit,04/27,844
4887989e-9a77-4890-8812-3b5aa5b4e4d5,799dbbe0-fa55-4179-83fb-5ef08a43d8fb,370522948494807,credit,04/25,8845
b06e4b3c-336d-4baf-849d-1f896bb08897,dc8a5be6-7c28-4909-b72c-5dab203196cf,2600212984466293,credit,11/33,305
58128fef-5645-4d90-8e55-fd8aced5b1a6,26abd74c-9cb0-49fa-bd43-348ea76d39d2,4188583912395747,credit,04/33,284
4e193ec4-880d-4274-84ea-7ddb864738fd,2ba91efa-8cd0-4724-90f3-20feac654afa,30295215283078,debit,08/24,453
03a7d323-f9a5-4e34-96de-872101397fde,0a6c2982-f5ae-4355-bdcd-bd81506f2368,3563706145601907,credit,10/24,567
0b091bc2-25f3-4bb9-8084-821b5d45d980,2d568302-dbf2-4b1c-a0de-412aaff569aa,180011525254222,credit,06/33,788
13354b75-62aa-45fa-95e4-64e0e458566e,90e750c8-31f8-43de-93cb-dd339c6ffa03,4383197292273573,debit,04/29,279
e84bb8c7-e4a7-4ba7-afe7-0399c7a5d86e,c39d68d1-7730-4890-b47d-5c7bb54a1263,4753721448689382,debit,11/28,324
cbe3f0b3-94c4-48dd-ad3e-9f963cab58b4,4bff6f15-04c6-4010-8aa3-0ee4e2a4728e,4290571651105745154,credit,05/27,498
d753f7b5-b273-4d5b-8095-59e65a69935c,cd3aeb48-32a2-4ba7-88d3-f977cb9ad0cf,060451997260,credit,09/24,312
83f0f17c-dd49-4d21-8d58-93485bfbe1ab,325d1f34-1a69-46aa-b832-f30ccf4beba7,3569305220539852,credit,07/33,204
8de8f72c-6dfc-4ac6-94c0-297ea4515c9c,7bc9fe55-b498-46db-b163-25aad6cbfbe8,4688557132469,debit,06/25,287
7c4f7429-0c08-4cc7-ab1c-7d5a3c62ff1a,557624a8-6075-491d-8bad-22745b79bf73,30533189966561,credit,01/31,546
4a944788-5cf2-434a-8492-e8652a957782,494b4a91-ad63-401b-ac68-037d0a863076,2257980505142868,debit,12/24,471
9bbe5790-6e76-4ff4-be51-4e9218405605,062ef5bd-b34a-40ce-86b2-2ae709cd69a1,2402858034218363,credit,07/32,154
bc664ee8-7b81-45fa-9ce0-d1d7f0acc1ff,a7ad9350-dc4e-4cfc-b901-f09797f3d2b5,502038028382,credit,09/28,763
dc796017-9ea9-4175-938e-e82b9e9e8b0a,3a30f164-15ae-4c73-8c51-93603aed5a4c,4492463612783,debit,02/33,714
41a51a2c-b5d3-4492-a291-e8d1289f5765,b03523c6-edd5-4277-9c8f-466ef2a490d2,4292379349540,debit,08/27,417
acd5e709-632a-441c-b1f3-33877d0e2f7e,c717f839-02e8-460d-ba83-f838d4d46554,2701958055557539,debit,05/28,059
a9ea836d-77ee-4ccd-900a-cc1f3577f181,40f8ec35-5535-4413-ae30-6b7fb3f97bf9,3561061613704086,credit,11/32,390
87ad2e8d-f0c2-468c-aad4-abfcef336b6e,8cd67c25-5b3b-47b7-af34-3acfdd94657b,4098875444820,credit,12/30,081
8705d47f-89ce-4d28-b9d4-b51a6762c93b,2eb084ac-9d40-4bc8-b034-980ca9f3fe1b,4629734386390956,debit,02/32,841
13766496-c3db-4e14-8d21-b87f3dc07d67,26d98e09-b94b-4b08-962c-f53991acfdd3,6530202777457951,credit,04/26,200
fee1d313-7f61-407e-9a7c-c75b19f67aa4,570a34e6-dd9c-46ad-8e05-c744fab88768,4475418466118736,credit,11/29,223
39740b4c-02fa-4263-858a-9b703d485696,aed4d772-88f2-4f6f-93b9-62632d88200b,4938192753397268,credit,12/24,080
4bef4fdd-0b7f-4258-9f24-2f0538e1fe9a,a4e19a38-590b-47fc-a765-95d9a39eaccb,676291532668,debit,11/26,227
861366f4-e183-4ad2-9244-1fb216d51adf,f7f674ab-e811-4a00-a033-86a616e2cb0a,2719704850628293,credit,09/24,885
5bc3e356-2f12-42be-88bf-d1f97fa255f1,9d7a2394-5a0e-4ac8-8086-4a5ceecdb4ae,345874260196003,credit,02/32,852
a12c7d43-feaf-4844-8ef8-c73880c5186a,0071c3c9-89d6-4620-9ed0-02fb5c9b99a8,675933714791,debit,08/29,321
7799ca38-14e7-409f-b4b7-66023c774621,50e28268-2f05-4224-91b6-713151443bf0,4408984981424,credit,07/29,589
66ed570c-0b0e-4217-be73-cca1c463390a,8ff2d35e-98d9-426c-aa42-408c8cdf07eb,4346673319226873,credit,05/28,108
fd25773d-4326-4eff-9a71-0394f701d875,9cf7a93e-0ae0-4cc3-991a-e45c8b5b3d8b,30228013578910,credit,01/27,453
a1704c5c-763f-48a0-9138-6bcd0f0958d1,e4b284a9-b476-4a96-a302-8eb7f3b570e9,2343792792097390,credit,11/30,263
dca6682b-8b63-4748-a7ba-c2f352653a00,0b00cca6-ddc5-4f82-ae1f-45ffea83dfcf,2707775994215217,credit,03/26,344
791705e7-3b6e-4900-8d37-7b03e79e7ab9,d8f39d43-a334-4bdd-adc6-0b5077dedca8,3539293862462871,debit,01/27,106
77c3db8e-a534-43f7-93ab-009567add16a,2d1886e8-ffdb-4365-91f6-0415b80073ba,3599173994973218,credit,04/32,531
140b6148-9976-45ff-bb30-aba0a3f2cb7c,d549306b-c7e6-4314-bf7d-256ca866b363,6011671004473809,credit,03/33,573
c608261e-6ea4-4e53-bb73-e0aa96086bec,a584e4d8-1326-4b25-9621-b76fb3068ba3,4115372628314276452,credit,03/31,541
69d6bd9a-bacc-4457-ae83-b6e86aac092e,de842f51-f9fa-444b-aec4-8d5221d5e20f,589439381890,credit,09/27,038
e5248952-81b0-4280-afb9-15a8eb9f21a8,deb1c030-e7bb-4921-bd26-9037338000f6,4608291504064707602,credit,11/28,213
df557b28-30e9-4c07-9c7b-67cc0d7ba3af,4ef768df-d2b8-45d5-b152-121acdc9a166,676150900055,debit,11/25,284
4f4ab991-dc9f-4b0a-b898-378d8805828b,6db8d066-7b99-43af-aa29-4178527678b1,639035443816,debit,05/26,7546
09c9349b-cbcf-41f9-9464-64404eaf8c0a,8e6b6fd2-1c87-4132-860f-b97153e9dc76,180074858591321,credit,11/27,415
ecb63412-9074-4002-9eda-eb1f7e61aada,6e33de70-efb1-4b05-a6b1-b833a3df591e,4040776890829806,debit,03/27,127
44d22b3d-241a-41e9-87be-a9ff43987588,843a7253-963c-4219-846c-81e8fc186a7c,6011491443708107,debit,11/30,245
2a578a11-53df-4215-a8e4-cd49e23e11cc,8f6a7f82-0bb1-43af-963b-19da41735a6d,3599430265178053,debit,11/27,069
efc3abfb-17d5-4ab0-a196-52c737bcfb19,5b338a3c-3900-4f75-be70-f89f81063843,379603606666067,credit,09/30,808
946531f9-593d-4112-9ee0-dc0bce85cfc0,2fb71da1-dae1-4376-bd9d-da96ebe6f846,4783433467801906,debit,04/25,4545
570bb466-eefe-4e50-89b1-ea8dfca306f3,2ba91efa-8cd0-4724-90f3-20feac654afa,2221881234162966,debit,07/30,735
01452c95-7bb8-479c-8e7d-d7d88083f0e3,d3eb8440-e138-4e92-9f4e-f3a8890fe5a0,180003464845151,credit,11/26,845
42502c69-26d4-424a-9b26-7c8cd149f470,dab96363-a95b-4636-a3e3-8d355c786b51,4461181072990478,credit,05/28,329
e6d91599-8f30-4b27-a64a-c03aec0d3f62,c320c7d1-c897-42d9-97c8-f4ad2065bf6f,563570219607,credit,03/26,907
fb69899e-a3b8-4d09-b14a-033e0e74f92d,af365c84-eb1c-4190-b127-7c178a1f784d,6011547458203183,credit,06/27,7493
a3a0f360-cece-4b79-a85a-1bfbd442752e,56b63572-b0ef-4ea2-bccc-e75be9d69ef9,4757624203502,credit,02/30,943
503a69fb-0666-450f-874a-c193dda42a05,952f4107-c88c-4d57-8b5d-ddfbd087614b,4567453445315637416,credit,02/25,152
f8df9af2-6334-43ed-931e-1f65dfadf865,87b18103-645e-43f1-a64c-4a1f53b9b6b9,30306582824129,credit,05/27,651
9bdcf963-10ee-41e4-81e0-ebef5430eea0,954de733-4c04-4bd3-b7b5-ff8d318a0ddb,4423927679917052541,debit,10/29,534
e2331fac-b1fe-48c1-a2f0-4b961223af4d,744033b4-e7ac-4737-b3cb-91360a0ece1e,4668212114911948084,debit,01/34,991
c3709c29-5a9f-4236-90d6-75d0ff2d8a50,69b549ce-4b63-4d59-a9b2-07ec95ce40e1,4758207635220770310,credit,10/28,008
18b07c22-8785-418a-84a3-789376987446,ad00da91-4e6b-4863-bc59-37572b0a786f,503824045382,credit,07/28,239
36463084-6fab-407d-aa3c-5104ae4cb613,8eefb10f-3f30-4cea-8ec0-8b75d4eeda3b,4375913519973,credit,04/25,4094
1dd0b408-d470-4aa0-bdee-fe8fcf8d6895,623fe1ef-9ce9-42a7-a41f-c278c19bd2a4,4836483430949065,debit,06/25,752
a8ac9c92-6dd0-4fff-8b3a-0580c2a282dc,be851117-e9a1-47d7-a9c4-cb69f6e67d4f,4434670777032350034,debit,11/31,945
55c02985-11eb-4510-a615-b4e39f9892cd,277fca6b-ed90-45c8-8e17-10656ab14da6,4708177278022305885,debit,04/28,516
cccd2f54-9fe4-4664-8651-661245fd8983,03b85947-a717-46e6-a704-d490bd15c3c5,4805534628161739454,credit,10/31,5412
fdfce145-0d5e-4a75-9d1e-ae8723bebdb9,fa339404-6991-410d-8b89-0e9336c3268c,6592032116671094,debit,12/24,7217
4d2b6197-0a1b-4d13-8a6d-9f72653ff354,caa7cd76-faed-4335-87aa-4905c77a0fc5,6578806301385794,debit,11/30,029
0014c886-1f91-4b8a-8dc8-585945483347,fcc976e6-2361-4f69-9544-de7104149d0c,180070903067408,credit,09/29,6259
3200815a-29c4-4219-b167-567d133e22c6,636d6958-8f2b-41e5-bdf9-14796dcc0b58,4062385393725629471,credit,02/31,000
9a7ee3c9-f342-463a-8602-f9453044ccf7,9930e9b4-0131-4c49-b0ce-2fd83af13343,676224486891,debit,05/28,360
